,Size,Error,Amp,Bias
77,4,0.0054116952654646375,0.16054781848683936,0.014283854166666667
78,4,0.007356422544596414,0.10676944185288156,0.03888671875000001
79,4,0.01,0.043336887858403936,0.08048828124999999
80,8,0.0001,0.4784444954721165,-0.0023177083333333253
81,8,0.00013593563908785255,0.47321477344147134,-0.01387369791666666
82,8,0.00018478497974222906,0.45795203951994373,0.0005664062499999836
83,8,0.00025118864315095795,0.4612146372260472,-0.009550781250000008
84,8,0.0003414548873833601,0.44215641176480525,0.002591145833333335
85,8,0.00046415888336127773,0.4349964597736998,-0.004596354166666666
86,8,0.000630957344480193,0.4194219263611737,0.0066927083333333335
87,8,0.0008576958985908946,0.37497113918746205,-0.004225260416666665
88,8,0.0011659144011798312,0.3384901548490972,0.016809895833333345
89,8,0.001584893192461114,0.30282465754557114,-0.041627604166666665
90,8,0.002154434690031882,0.2605891303778947,0.02643229166666667
91,8,0.0029286445646252374,0.21051910294864137,0.019654947916666676
92,8,0.003981071705534973,0.151378605187293,0.028815104166666668
93,8,0.0054116952654646375,0.1043658840964141,0.031809895833333324
94,8,0.007356422544596414,0.06936013948055801,-0.01682942708333333
95,8,0.01,0.022027836195683038,0.025833333333333333
96,16,0.0001,0.4620833911884771,-0.010878906249999997
97,16,0.00013593563908785255,0.4650293953898935,-0.022109374999999997
98,16,0.00018478497974222906,0.4507536766938037,-0.014440104166666662
99,16,0.00025118864315095795,0.44184943012552363,-0.013274739583333327
100,16,0.0003414548873833601,0.425764803193792,0.024173177083333344
101,16,0.00046415888336127773,0.4053724703143867,0.009042968750000002
102,16,0.000630957344480193,0.360219985130736,0.010957031250000004
103,16,0.0008576958985908946,0.3380080038890378,-0.03899739583333333
104,16,0.0011659144011798312,0.2620666055397119,-0.018424479166666667
105,16,0.001584893192461114,0.23385845108278824,0.0014453125000000035
106,16,0.002154434690031882,0.17507340402509,0.003470052083333332
107,16,0.0029286445646252374,0.1394220459155036,0.025514322916666672
108,16,0.003981071705534973,0.06857303647535505,0.0273046875
109,16,0.0054116952654646375,0.024142952533891333,0.08833984375000001
110,16,0.007356422544596414,0.01204429917263419,0.04525390625
111,16,0.01,0.013509400407474972,0.021998697916666664
112,32,0.0001,0.4491970885891164,-0.023834635416666656
113,32,0.00013593563908785255,0.443342357730032,0.020950520833333337
114,32,0.00018478497974222906,0.42311158187005427,-0.010312499999999999
115,32,0.00025118864315095795,0.4143159991846216,-0.023990885416666656
116,32,0.0003414548873833601,0.37127396751478037,-0.024147135416666667
117,32,0.00046415888336127773,0.33798657604209936,-0.022656249999999982
118,32,0.000630957344480193,0.2901866979907834,-0.003932291666666664
119,32,0.0008576958985908946,0.24252743621300663,-0.02548177083333333
120,32,0.0011659144011798312,0.19617256319598236,-0.024453124999999992
121,32,0.001584893192461114,0.12204012795684172,-0.0022786458333333313
122,32,0.002154434690031882,0.08213017067940587,-0.02849609375
123,32,0.0029286445646252374,0.05013051683870096,0.021875
124,32,0.003981071705534973,0.0020314653795801925,-0.03801432291666666
125,32,0.0054116952654646375,0.013969347746318424,0.017955729166666667
126,32,0.007356422544596414,0.013203372993171272,-0.0066601562499999985
127,32,0.01,0.016325672194528542,0.09754557291666667
128,4,0.0001,0.4794668559175939,0.020423177083333344
129,4,0.00013593563908785255,0.4837560125426482,0.020052083333333342
130,4,0.00018478497974222906,0.47978526774047836,-0.023092447916666654
131,4,0.00025118864315095795,0.4831142227331466,-0.033528645833333336
132,4,0.0003414548873833601,0.4624707248084069,-0.03548828124999999
133,4,0.00046415888336127773,0.44623429238595846,-0.023658854166666656
134,4,0.000630957344480193,0.44016747625178937,-0.0074088541666666565
135,4,0.0008576958985908946,0.41855002820616866,0.019244791666666674
136,4,0.0011659144011798312,0.38392942828589505,0.009583333333333336
137,4,0.001584893192461114,0.3469679671022441,0.019615885416666676
138,4,0.002154434690031882,0.30355148342834765,-0.013131510416666662
139,4,0.0029286445646252374,0.26456537464664,-0.0427734375
140,4,0.003981071705534973,0.21349959325342147,-0.05667968749999999
141,4,0.0054116952654646375,0.15434483296410348,0.01983723958333334
142,4,0.007356422544596414,0.10485815338909264,0.09093098958333333
143,4,0.01,0.048132819247862474,0.0201171875
144,8,0.0001,0.4838060328858978,0.02098958333333336
145,8,0.00013593563908785255,0.4836071494062581,0.018437500000000002
146,8,0.00018478497974222906,0.4417206638204028,-0.026725260416666657
147,8,0.00025118864315095795,0.4600068676927303,0.02569661458333333
148,8,0.0003414548873833601,0.4404803763701514,4.557291666667661e-05
149,8,0.00046415888336127773,0.4244427745639071,-0.03279947916666666
150,8,0.000630957344480193,0.39741631775579994,0.0068684895833333315
151,8,0.0008576958985908946,0.38930187231280144,0.019524739583333332
152,8,0.0011659144011798312,0.35014863251274153,0.03296875
153,8,0.001584893192461114,0.30350523452480577,0.00783854166666667
154,8,0.002154434690031882,0.24242418333172308,0.008105468750000008
155,8,0.0029286445646252374,0.19814586507110524,-0.017753906249999996
156,8,0.003981071705534973,0.13114668194562396,-0.004895833333333332
157,8,0.0054116952654646375,0.0958147652528587,0.015598958333333333
158,8,0.007356422544596414,0.06229025056606826,0.03274739583333333
159,8,0.01,0.014477556009368743,0.06041015624999999
160,16,0.0001,0.48104012488679165,-0.02617838541666666
161,16,0.00013593563908785255,0.4687706897150616,-0.011816406249999993
162,16,0.00018478497974222906,0.44546267647433696,-0.013717447916666662
163,16,0.00025118864315095795,0.44248396746671137,-0.016354166666666656
164,16,0.0003414548873833601,0.41949718823414506,-0.011914062499999992
165,16,0.00046415888336127773,0.3824168333644133,-0.017148437500000002
166,16,0.000630957344480193,0.37126651360549284,0.010149739583333341
167,16,0.0008576958985908946,0.33004708464183896,-0.018841145833333336
168,16,0.0011659144011798312,0.29123988949311813,0.003587239583333338
169,16,0.001584893192461114,0.23069661252356635,0.02857421875
170,16,0.002154434690031882,0.17150574882434064,-0.03290364583333333
171,16,0.0029286445646252374,0.12427338044682122,-0.017942708333333328
172,16,0.003981071705534973,0.07792965290622672,-0.013990885416666664
173,16,0.0054116952654646375,0.028008443883446102,-0.003248697916666667
174,16,0.007356422544596414,0.0073459923199269824,0.013359375
175,16,0.01,0.017236005294428168,0.008092447916666669
176,32,0.0001,0.44162661606392345,0.007545572916666681
177,32,0.00013593563908785255,0.4325249263582618,-0.031458333333333324
178,32,0.00018478497974222906,0.4193761574564652,-0.008789062499999993
179,32,0.00025118864315095795,0.38203928335077575,-0.043821614583333314
180,32,0.0003414548873833601,0.3766592979173823,-0.036803385416666674
181,32,0.00046415888336127773,0.3222696340506718,-0.0010481770833333196
182,32,0.000630957344480193,0.2903473381237047,0.009029947916666671
183,32,0.0008576958985908946,0.22918421914099357,0.005540364583333333
184,32,0.0011659144011798312,0.17761457707836553,-0.0025325520833333324
185,32,0.001584893192461114,0.12850457426947662,0.019661458333333333
186,32,0.002154434690031882,0.09706258543660465,-0.03469401041666667
187,32,0.0029286445646252374,0.037596262557246844,-0.003710937499999998
188,32,0.003981071705534973,0.017298162039781944,0.013144531249999999
189,32,0.0054116952654646375,0.0036697481707942906,-0.027819010416666665
190,32,0.007356422544596414,0.0117831847594577,0.025156249999999998
191,32,0.01,0.008003295201057355,0.038723958333333336
192,4,0.0001,0.4852219882525496,-0.014921874999999975
193,4,0.00013593563908785255,0.4868412195462633,0.029518229166666674
194,4,0.00018478497974222906,0.45805581608940354,-0.017018229166666662
195,4,0.00025118864315095795,0.4647054172856272,-0.0033138020833333296
196,4,0.0003414548873833601,0.4768227432364058,0.005488281250000005
197,4,0.00046415888336127773,0.45162737326522656,-0.019335937499999997
198,4,0.000630957344480193,0.4296529938679257,0.03294270833333334
199,4,0.0008576958985908946,0.4137581843030175,0.031595052083333346
200,4,0.0011659144011798312,0.3880128264138057,0.0038411458333333323
201,4,0.001584893192461114,0.35101796059639373,-0.06335937500000001
202,4,0.002154434690031882,0.3086108085452122,-0.014635416666666672
203,4,0.0029286445646252374,0.2579722768293716,0.002864583333333332
204,4,0.003981071705534973,0.20000371200697628,-0.029772135416666665
205,4,0.0054116952654646375,0.13922406814425137,-0.05029296875
206,4,0.007356422544596414,0.10542799781506237,0.018873697916666668
207,4,0.01,0.05682597044333645,0.061855468749999996
208,8,0.0001,0.49367128131153376,-0.004667968749999987
209,8,0.00013593563908785255,0.47451273873433697,0.024433593750000007
210,8,0.00018478497974222906,0.462914964727767,-8.463541666665653e-05
211,8,0.00025118864315095795,0.43747988049568964,-0.01768229166666666
212,8,0.0003414548873833601,0.4487692045333566,-0.07315755208333333
213,8,0.00046415888336127773,0.42436818405336124,0.0019401041666666742
214,8,0.000630957344480193,0.41629500002662717,-0.003085937499999996
215,8,0.0008576958985908946,0.3925211773502111,-0.03369791666666666
216,8,0.0011659144011798312,0.35324215374063916,0.006471354166666678
217,8,0.001584893192461114,0.2971416002168734,0.010266927083333337
218,8,0.002154434690031882,0.2546610971761589,0.022792968749999996
219,8,0.0029286445646252374,0.21309880269081127,0.02217447916666667
220,8,0.003981071705534973,0.1505252922111534,0.048710937499999996
221,8,0.0054116952654646375,0.09326609427876358,0.03207682291666667
222,8,0.007356422544596414,0.04378252867060789,0.03571614583333333
223,8,0.01,0.015968315110932465,0.0641015625
224,16,0.0001,0.4797907276527254,0.018404947916666678
225,16,0.00013593563908785255,0.45202333167767433,0.007141927083333334
226,16,0.00018478497974222906,0.4460913579679979,0.014596354166666676
227,16,0.00025118864315095795,0.4440169479689558,-0.023235677083333316
228,16,0.0003414548873833601,0.4167277553968938,-0.03732421875
229,16,0.00046415888336127773,0.39997482003294454,0.000527343750000007
230,16,0.000630957344480193,0.36548443525093455,-0.050768229166666665
231,16,0.0008576958985908946,0.3345888335401064,0.007011718750000006
232,16,0.0011659144011798312,0.266013745434475,-0.000351562499999999
233,16,0.001584893192461114,0.22890059775406277,-0.008548177083333332
234,16,0.002154434690031882,0.16209012702379594,-0.024882812499999997
235,16,0.0029286445646252374,0.12564181434427568,-0.029492187499999996
236,16,0.003981071705534973,0.07518661355044685,-0.013951822916666665
237,16,0.0054116952654646375,0.03185131220483542,-0.06986328124999999
238,16,0.007356422544596414,0.011443045897119248,0.028053385416666667
239,16,0.01,0.009281432403310209,0.046588541666666664
240,32,0.0001,0.46968812881411753,0.011861979166666668
241,32,0.00013593563908785255,0.4507694048018183,0.005696614583333334
242,32,0.00018478497974222906,0.43740815528950017,0.015859375000000016
243,32,0.00025118864315095795,0.40682492763777106,0.007975260416666668
244,32,0.0003414548873833601,0.375004301597678,-0.00690755208333334
245,32,0.00046415888336127773,0.3357988076856849,-0.03372395833333333
246,32,0.000630957344480193,0.30188992958614613,0.001712239583333334
247,32,0.0008576958985908946,0.24122606801002472,-0.05011718749999999
248,32,0.0011659144011798312,0.1875497180192038,-0.01486979166666666
249,32,0.001584893192461114,0.12299711575762826,-0.02358072916666666
250,32,0.002154434690031882,0.07512559600000424,-0.011243489583333332
251,32,0.0029286445646252374,0.03413469893186173,-0.07370442708333333
252,32,0.003981071705534973,0.014339353266157897,0.048743489583333334
253,32,0.0054116952654646375,0.002435292166174567,-0.0017968749999999994
254,32,0.007356422544596414,0.005637222062291618,0.017975260416666666
255,32,0.01,0.009734952375864808,0.015410156249999998
