,circuit_id,layer,expr,entcap
495,12.0,12.0,0.003581561166550947,0.9403419205206062
496,13.0,5.0,0.02759321218203103,0.7030942905044409
497,12.0,13.0,0.0025938748521680804,0.943652070836719
498,13.0,6.0,0.011926155229051022,0.7525899033928715
499,12.0,14.0,0.002418019719346939,0.9456265550993228
500,13.0,7.0,0.005196640818466776,0.7944753790393398
501,14.0,1.0,0.16687120778851,0.3444303093742401
502,12.0,15.0,0.005229545773362935,0.947354061193722
503,13.0,8.0,0.003469209508971979,0.8250778382755533
504,12.0,16.0,0.003832518158874262,0.9486462146861709
505,14.0,2.0,0.04551847258025285,0.5544825584678225
506,13.0,9.0,0.004423341158433262,0.8535555882717106
507,14.0,3.0,0.011148391464658795,0.687117050198342
508,13.0,10.0,0.005965994057913921,0.8695622995971818
509,14.0,4.0,0.01636322964867889,0.7522668398654391
510,13.0,11.0,0.004899394264290979,0.8883596407962684
511,13.0,12.0,0.0063441706986696374,0.9001557043566754
512,14.0,5.0,0.004210548602984013,0.8176973086833875
513,14.0,6.0,0.009566872849122596,0.8557736201119159
514,13.0,13.0,0.005722667164626075,0.9097614872748118
515,14.0,7.0,0.005727657527457063,0.8839486634632765
516,14.0,8.0,0.0070290452883216585,0.9018772343970539
517,15.0,1.0,0.779278105833076,0.6788071600341955
518,13.0,14.0,0.005337508098888441,0.9204196080447455
519,15.0,2.0,0.23934901965720584,0.7431838439402818
520,14.0,9.0,0.005167683162162937,0.9175489791552481
521,15.0,3.0,0.08588149905162315,0.873372051143637
522,14.0,10.0,0.002856144120056106,0.9287273466648737
523,15.0,4.0,0.04791488809025685,0.8928580114668134
524,13.0,15.0,0.0036978003244744293,0.9256764727004358
525,14.0,11.0,0.004297820265564028,0.9344649179796723
526,15.0,5.0,0.046090516104438234,0.920109004353062
527,15.0,6.0,0.0626103069275559,0.9284875113172156
528,13.0,16.0,0.005680688440699532,0.9306274465536126
529,14.0,12.0,0.00485723352447295,0.9412625060600668
530,15.0,7.0,0.047337230212683996,0.9350933995688612
531,14.0,13.0,0.002280946608791409,0.9437901489706017
532,15.0,8.0,0.049553195246420385,0.9347174223065566
533,15.0,9.0,0.04725744875594811,0.9388780202341718
534,16.0,1.0,0.411095679712593,0.1949877207424985
535,15.0,10.0,0.0680587742912701,0.9378611383473595
536,14.0,14.0,0.005573455285779584,0.9480194895669659
537,16.0,2.0,0.11301978574033224,0.37278450275338176
538,15.0,11.0,0.05765398378736223,0.9393823324797173
539,16.0,3.0,0.11864814555376355,0.4803462417272428
540,15.0,12.0,0.04729624866280166,0.9418305839325432
541,14.0,15.0,0.0035807438759359197,0.9491798253181282
542,16.0,4.0,0.08940317352157579,0.5640354922990866
543,15.0,13.0,0.060685225467054696,0.9401874123609776
544,16.0,5.0,0.0378690249085964,0.6206238288658602
545,16.0,6.0,0.036914914355761615,0.6679994125623905
546,15.0,14.0,0.06436321236001963,0.9378390940094885
547,14.0,16.0,0.006011232327759113,0.9493886016275545
548,16.0,7.0,0.020098126746215507,0.701367899781404
549,15.0,15.0,0.049443520832442,0.9395019995435508
550,16.0,8.0,0.022855913018723688,0.7282681360663505
551,17.0,1.0,0.21417998021696755,0.33251894984175023
552,16.0,9.0,0.019427973006612125,0.753307436764898
553,17.0,2.0,0.06138538328103292,0.5124436288052212
554,16.0,10.0,0.015569268841340338,0.7731620190610523
555,15.0,16.0,0.0488444356235562,0.9400534413798426
556,16.0,11.0,0.008531118460849915,0.7928064146746031
557,17.0,3.0,0.038687606000688816,0.618550843349193
558,17.0,4.0,0.030689678668713315,0.690942574494547
559,16.0,12.0,0.0021785920830207873,0.8029627963927256
560,16.0,13.0,0.006476051083454977,0.8274291489275251
561,17.0,5.0,0.012643767441975106,0.7361193348322802
562,17.0,6.0,0.015054140375702539,0.774995141140593
563,16.0,14.0,0.008373685240398054,0.8312372533911255
564,17.0,7.0,0.006716916351615641,0.8039840759813207
565,16.0,15.0,0.006237211744983293,0.8484758106469033
566,17.0,8.0,0.002607255181535974,0.8347184717962329
567,16.0,16.0,0.0030801097682390767,0.8560466108184452
568,17.0,9.0,0.002498478910304279,0.8547105081065542
569,18.0,1.0,0.22969529165755145,0.22020240133723823
570,18.0,2.0,0.11880603130675839,0.42332545998188964
571,18.0,3.0,0.06673318632027607,0.5621797603501724
572,17.0,10.0,0.005603566731331628,0.8698236599771672
573,17.0,11.0,0.0016622519504196662,0.8856571716587743
574,18.0,4.0,0.05833843224070197,0.6514213464305026
575,17.0,12.0,0.0014730400434457913,0.8970080508387341
576,17.0,13.0,0.004334828039548531,0.9068426042088261
577,18.0,5.0,0.025721723249475786,0.719424386464996
578,17.0,14.0,0.003271985443553685,0.9128184839529893
579,18.0,6.0,0.014715356798416221,0.760226590557743
580,17.0,15.0,0.0016754288223980722,0.9177752909675384
581,18.0,7.0,0.00278666544720004,0.8081899198665756
582,17.0,16.0,0.0031300138094205983,0.9262525067122541
583,18.0,8.0,0.00493007906597283,0.835776411449791
584,19.0,1.0,0.12950679309033464,0.38930498794371643
585,18.0,9.0,0.0033802354869585005,0.8546164927133867
586,19.0,2.0,0.040977428624842334,0.5991162977679779
587,18.0,10.0,0.0049919640093792775,0.8773442948660438
588,19.0,3.0,0.009677950362144826,0.7318246804829434
589,18.0,11.0,0.00970855520541248,0.8913713618188374
590,19.0,4.0,0.011072272880854342,0.8048858989704378
591,18.0,12.0,0.003138822805413703,0.9035985995961496
592,19.0,5.0,0.00345046126913124,0.8541067164799957
593,18.0,13.0,0.004106428286946967,0.9154478484385956
594,19.0,6.0,0.004342079794971978,0.8876590350793899
595,18.0,14.0,0.005176952047997287,0.9223114976373545
596,19.0,7.0,0.002693093686355374,0.9077050296154954
597,18.0,15.0,0.0054616426582224055,0.9291538540762893
598,19.0,8.0,0.00839351399909592,0.9248079562898357
599,19.0,9.0,0.0034444199329966476,0.9325979764434534
600,1.0,1.0,0.2719102070192524,2.639445798863607e-32
601,18.0,16.0,0.0023143210401293593,0.9331327179083994
602,1.0,2.0,0.23985437443491264,8.342314072449036e-32
603,19.0,10.0,0.006107578560535069,0.9399317439193007
604,19.0,11.0,0.003260847700895745,0.9451010288228859
605,1.0,3.0,0.21687956037492706,1.461420502897889e-31
606,19.0,12.0,0.004953501849523769,0.9485474352976262
607,1.0,4.0,0.2006839774894954,2.102623745565192e-31
608,19.0,13.0,0.0039972137574940305,0.9496307925015802
609,1.0,5.0,0.18983545443167799,2.787284780086814e-31
610,19.0,14.0,0.005580475985756304,0.9516507821386613
611,1.0,6.0,0.26232983176011115,3.425772769948961e-31
612,19.0,15.0,0.00471000349285894,0.9526742991322567
613,1.0,7.0,0.2379863724344783,4.0581694876586645e-31
614,19.0,16.0,0.00997189909986567,0.9532569168274846
615,2.0,1.0,0.36525636562954644,0.7156298385659924
616,1.0,8.0,0.334405371385161,4.695369630684422e-31
617,2.0,2.0,0.05736056339245662,0.7874955396577896
618,1.0,9.0,0.2683581805232663,5.37272310576464e-31
619,2.0,3.0,0.008779930741164932,0.8832927676617782
620,1.0,10.0,0.2535792260713803,6.0639913974435545e-31
621,2.0,4.0,0.004963384327508952,0.9100909383306837
622,1.0,11.0,0.2444998262956168,6.664416083051566e-31
623,2.0,5.0,0.005223943583342388,0.9315981739895797
624,1.0,12.0,0.3233732564613845,7.4492470923431395e-31
625,2.0,6.0,0.003210972892584924,0.9422541745063312
626,1.0,13.0,0.2796027806035644,8.124272306260762e-31
627,2.0,7.0,0.007955766241660769,0.9480716277533358
628,1.0,14.0,0.2978035564547064,8.641342130627918e-31
629,3.0,1.0,0.2735572227601869,0.18414394338088264
630,2.0,8.0,0.004955921169538493,0.9515439526460899
631,1.0,15.0,0.273143597415205,9.238123568343257e-31
632,3.0,2.0,0.09585075222861064,0.360483472507531
633,2.0,9.0,0.0064105993067757,0.9530134078437325
634,1.0,16.0,0.22949916333018222,1.0026619720575422e-30
635,3.0,3.0,0.08986164120668502,0.4840620377196878
636,2.0,10.0,0.005516673651435972,0.9524364188287688
637,3.0,4.0,0.04355436115092822,0.5683915519738679
638,2.0,11.0,0.0038129915297095964,0.953372332228533
639,3.0,5.0,0.04627334310167333,0.6165212879677752
640,2.0,12.0,0.0033121577152365935,0.9532669011002726
641,3.0,6.0,0.02294709583230238,0.6620962808522691
642,3.0,7.0,0.019426193763302624,0.6945619915680723
643,2.0,13.0,0.0076499643579329086,0.9537851913180024
644,4.0,1.0,0.17634040844053156,0.3500234196232866
645,2.0,14.0,0.004145340420132081,0.9539863726029251
646,3.0,8.0,0.02215260459887719,0.7313763119873775
647,4.0,2.0,0.06416578341366347,0.5247754635580963
648,2.0,15.0,0.004049402607731909,0.9549783437501902
649,3.0,9.0,0.025345629021512304,0.7584669686485855
650,4.0,3.0,0.04790402674470597,0.6224337841162392
651,2.0,16.0,0.0018712349799927417,0.9539645725405367
652,3.0,10.0,0.02061689956773118,0.7767543412751288
653,4.0,4.0,0.014461272846215852,0.6968279139848249
654,4.0,5.0,0.008010347582477532,0.7412915226089117
655,3.0,11.0,0.012089296207094365,0.7961755570441097
656,4.0,6.0,0.0017832057065108303,0.7765362358673478
657,3.0,12.0,0.011849656602141202,0.8107685039442437
658,4.0,7.0,0.007438827433823573,0.8104598098945565
659,3.0,13.0,0.013498629852437532,0.8225132889512651
660,4.0,8.0,0.008185670677878887,0.8310237308973079
661,5.0,1.0,0.06024659908163514,0.37882621704314934
662,4.0,9.0,0.00619207348520972,0.8536169432144879
663,5.0,2.0,0.010737908090366316,0.7081217164624296
664,3.0,14.0,0.005552934756572365,0.8368105555438534
665,4.0,10.0,0.005321777654023809,0.8704967713375956
666,5.0,3.0,0.006215422721204547,0.8514334619030075
667,3.0,15.0,0.0070818399641895706,0.8489294659539228
668,4.0,11.0,0.007858268035795347,0.8823792011968957
669,5.0,4.0,0.004297667123724798,0.9121504267051386
670,3.0,16.0,0.006771652637002915,0.8600102923395957
671,4.0,12.0,0.007932862218774145,0.8948297265206262
672,5.0,5.0,0.004581604958944311,0.9358633771785442
673,5.0,6.0,0.0017326031272004317,0.9449195431063812
674,4.0,13.0,0.001531444838028161,0.9036550925764932
675,6.0,1.0,0.006122536355189965,0.8615865256875347
676,5.0,7.0,0.0031400112274088433,0.9503804577948535
677,4.0,14.0,0.00570692382341185,0.9111564480189218
678,6.0,2.0,0.005718208070011505,0.9473702126933055
679,5.0,8.0,0.00311245784514377,0.9527822409915817
680,4.0,15.0,0.0030861518532820835,0.9176178845267169
681,6.0,3.0,0.005508807104468294,0.9534256917804245
682,5.0,9.0,0.002180607392456405,0.9533724224993434
683,4.0,16.0,0.002881663568002777,0.9246939781678012
684,6.0,4.0,0.0021062297642978787,0.9549284761058809
685,5.0,10.0,0.002533263263295139,0.95394234072414
686,5.0,11.0,0.0025631410232096973,0.9535536083523428
687,6.0,5.0,0.002696031611103143,0.9543613701766017
688,5.0,12.0,0.0010439350389545095,0.9541321648587171
689,6.0,6.0,0.0021969058325425326,0.9545842694258552
690,6.0,7.0,0.005880381706160781,0.9539299163302799
691,5.0,13.0,0.003917507738006849,0.9542912264548847
692,7.0,1.0,0.11779248293526143,0.23993006339828132
693,7.0,2.0,0.11100521135189043,0.4513867965944101
694,5.0,14.0,0.008118822828315938,0.9531602344319808
695,6.0,8.0,0.0056199259978415225,0.9544868616454534
696,6.0,9.0,0.006483941983679386,0.9540461342515957
697,5.0,15.0,0.004257308514780024,0.9548441939985067
698,7.0,3.0,0.049335142480386354,0.5653895885068944
699,7.0,4.0,0.03357622139077347,0.6328893559150248
700,5.0,16.0,0.007008835002987677,0.9536106883441766
701,7.0,5.0,0.02390400954036315,0.6854084725872993
702,6.0,10.0,0.006686863386281034,0.9535588647462128
703,6.0,11.0,0.0021256612128858817,0.9544067461742513
704,7.0,6.0,0.030703032526538915,0.7268863971883329
705,7.0,7.0,0.01254030806406873,0.7638897436796239
706,7.0,8.0,0.013263601595740535,0.7906298693384646
707,6.0,12.0,0.0060114654025714385,0.9537081782278435
708,8.0,1.0,0.1435799477523041,0.3227877071498898
709,7.0,9.0,0.017436017944896236,0.8145242530647709
710,6.0,13.0,0.002831535840212884,0.9547896777721466
711,8.0,2.0,0.07576492467902306,0.5050926772590377
712,7.0,10.0,0.012934724293998459,0.834211775968724
713,8.0,3.0,0.037446911449290465,0.6299163431699022
714,7.0,11.0,0.008238593257882289,0.8463147480240073
715,6.0,14.0,0.006749243318971713,0.9538834657751237
716,7.0,12.0,0.01384901436446701,0.8633557855237648
717,8.0,4.0,0.021704482017269287,0.6933729646355203
718,7.0,13.0,0.004388031225149402,0.8732824122582157
719,8.0,5.0,0.014365276112512452,0.7426096297035618
720,6.0,15.0,0.0025275275978282833,0.9551332367284562
721,7.0,14.0,0.007311119980900845,0.8837342099987853
722,8.0,6.0,0.012294253792846897,0.782994894433565
723,7.0,15.0,0.004581715603764049,0.8915700759519513
724,6.0,16.0,0.004708377338083035,0.9536994775457704
725,8.0,7.0,0.011004092335024918,0.8164008545153643
726,8.0,8.0,0.004543635553017112,0.8402190970877481
727,9.0,1.0,0.6613510863867029,0.9999999999999999
728,7.0,16.0,0.003806182766331844,0.8984688590059392
729,9.0,2.0,0.09703831109932884,0.9999999999999997
730,8.0,9.0,0.005559869599107769,0.8555459580967616
731,9.0,3.0,0.02503241098367376,0.9999999999999994
732,8.0,10.0,0.004666683258444373,0.8720244561730747
733,9.0,4.0,0.005723465388680564,0.9880762200554791
734,8.0,11.0,0.006966369453215432,0.8849142904145736
735,9.0,5.0,0.004698912524329623,0.9782975814120647
736,9.0,6.0,0.004755993840840791,0.9258300261531994
737,8.0,12.0,0.007439525480349676,0.8982991925970776
738,9.0,7.0,0.00424258826921471,0.9366636814502112
739,8.0,13.0,0.0064250059571735385,0.9075719242160319
740,9.0,8.0,0.003720794923080621,0.9513157755000838
741,8.0,14.0,0.00833256227500973,0.915313397788304
742,10.0,1.0,0.32061931596680526,0.37361054319134374
743,9.0,9.0,0.002914594324059382,0.9532169942958626
744,10.0,2.0,0.17150157219122186,0.5786567788098764
745,9.0,10.0,0.007935070702098954,0.9542038911853213
746,9.0,11.0,0.008915811802421361,0.954556373087464
747,8.0,15.0,0.00406959922723228,0.9221273505778083
748,10.0,3.0,0.10225644590895311,0.6916092369545449
749,8.0,16.0,0.004326429607403131,0.925927525692414
750,9.0,12.0,0.0033026813436263973,0.9537417088449492
751,10.0,4.0,0.1322814388516785,0.7739621982599973
752,10.0,5.0,0.06871403386975208,0.8162739073479846
753,10.0,6.0,0.0762365861049482,0.8544735871796342
754,9.0,13.0,0.008512301604998957,0.952942212331855
755,10.0,7.0,0.07482961442985278,0.8852529793397017
756,9.0,14.0,0.004247072768483214,0.95492466665201
757,10.0,8.0,0.0853011354687234,0.8955548789832982
758,11.0,1.0,0.24798301242618065,0.6191739365719616
759,9.0,15.0,0.003335033259624818,0.9541700220880499
760,10.0,9.0,0.0577948320372768,0.9128165259919974
761,10.0,10.0,0.09572126847976196,0.9173193978186502
762,9.0,16.0,0.005396136944906216,0.9540196790196195
763,11.0,2.0,0.026121548203177653,0.7958351776547193
764,11.0,3.0,0.01669200200605087,0.8808546226708966
765,10.0,11.0,0.05937875018938149,0.9242256151951311
766,10.0,12.0,0.10823430196809744,0.9243467410299923
767,11.0,4.0,0.0085326431126429,0.9154349196337116
768,10.0,13.0,0.07150768900376336,0.9298574524314602
769,11.0,5.0,0.00630242064564071,0.9350450575963712
770,10.0,14.0,0.06937752059018316,0.9303325817538812
771,11.0,6.0,0.00446749761489104,0.9467917309959032
772,10.0,15.0,0.06750895775737682,0.9329940055533573
773,11.0,7.0,0.004424297775097045,0.9484903485593452
774,12.0,1.0,0.1813382543058964,0.4545486963697893
775,10.0,16.0,0.09668896366091227,0.9320656443194923
776,11.0,8.0,0.0032415909697527476,0.9514376133436787
777,12.0,2.0,0.06981903985949067,0.6471174574472277
778,11.0,9.0,0.002233112521821036,0.9530308616711927
779,11.0,10.0,0.00847250672284837,0.9522156923825925
780,12.0,3.0,0.01713906371892992,0.7312511665311724
781,11.0,11.0,0.007274533446712802,0.9539825952710415
782,12.0,4.0,0.013729889243990035,0.7989950130623832
783,11.0,12.0,0.002010446954616015,0.9538647383860919
784,12.0,5.0,0.007854532844538482,0.8426172204018303
785,12.0,6.0,0.01023996336410496,0.8699501098599353
786,11.0,13.0,0.005027896453158901,0.9531324291991186
787,11.0,14.0,0.0022753177093279738,0.9539305791421727
788,12.0,7.0,0.004532148485334348,0.8908305778339743
789,12.0,8.0,0.0065193122585588455,0.9083802534198004
790,11.0,15.0,0.0063183496843044135,0.9541435902662206
791,13.0,1.0,0.27611434516351485,0.2205054261827694
792,11.0,16.0,0.0059382072785951635,0.9536209661543993
793,12.0,9.0,0.008743671168314506,0.9188865184907287
794,13.0,2.0,0.14441718662638095,0.3944945513273327
795,12.0,10.0,0.004833980316083627,0.9281287408175097
796,13.0,3.0,0.0631715060802052,0.5393985541087623
797,12.0,11.0,0.0032556621437205627,0.9336492105916823
798,13.0,4.0,0.020979928671364383,0.6314011210934019
799,13.0,5.0,0.028948678533543055,0.7028814634303049
800,12.0,12.0,0.005892005652864794,0.9389758940785021
801,13.0,6.0,0.01274717187677346,0.7511437338597228
802,12.0,13.0,0.009486569524515168,0.9432040571974875
803,13.0,7.0,0.012763529335955887,0.7936050746874627
804,12.0,14.0,0.004234744660151625,0.9471959725713881
805,12.0,15.0,0.005505830136341678,0.9474528341344962
806,14.0,1.0,0.14566385583589525,0.34489012743560254
807,13.0,8.0,0.008083108912856435,0.8293536185256004
808,12.0,16.0,0.0029385659038600846,0.9490876475714742
809,13.0,9.0,0.011957687217613176,0.8516991353295884
810,14.0,2.0,0.06757970678132524,0.5571517830362617
811,13.0,10.0,0.005647849176396929,0.8677485093149107
812,14.0,3.0,0.014749527086197575,0.684471656547375
813,14.0,4.0,0.013119570825120736,0.76253406394918
814,13.0,11.0,0.003480235647210164,0.8860965542304159
815,14.0,5.0,0.006045584295654714,0.8151333178078295
816,13.0,12.0,0.008490961844288394,0.8998033367903674
817,14.0,6.0,0.01343594359879651,0.8537951755834288
818,13.0,13.0,0.006868652294078926,0.909607023561429
819,14.0,7.0,0.0039797979836298965,0.8829867587180061
820,14.0,8.0,0.0046962382148509705,0.9021104668769959
821,15.0,1.0,0.5187490451048642,0.6909202048391199
822,13.0,14.0,0.0070105411503351665,0.9208712607070025
823,15.0,2.0,0.17965952171847865,0.7467154024722606
824,14.0,9.0,0.0030794946968672144,0.9169808360482978
825,13.0,15.0,0.00298655607758174,0.92643656734161
826,15.0,3.0,0.09488446329513284,0.8704387106264088
827,15.0,4.0,0.08586928143321437,0.8921561604408929
828,14.0,10.0,0.003790528773604572,0.9260099027455195
829,14.0,11.0,0.007983340307808388,0.9360231696605642
830,13.0,16.0,0.007916778850323708,0.9282167421496605
831,15.0,5.0,0.04787384710473534,0.9207015470485206
832,15.0,6.0,0.04561259051977412,0.927190930581015
833,15.0,7.0,0.03991119515409263,0.9367833386669692
834,14.0,12.0,0.00763197622110569,0.9395566459825897
835,15.0,8.0,0.06060036211810334,0.9368930328807292
836,15.0,9.0,0.0425400450795857,0.9387577073756186
837,14.0,13.0,0.003539905985389117,0.9438947004437573
838,16.0,1.0,0.34674920753658073,0.1872738264236904
839,15.0,10.0,0.04522688897638015,0.9374660769558937
840,14.0,14.0,0.006374913851705667,0.9472048499355795
841,16.0,2.0,0.12841040800459477,0.3600563030220936
842,16.0,3.0,0.06408561493460205,0.46523390664594244
843,15.0,11.0,0.04708492628863522,0.9388093575553973
844,14.0,15.0,0.006470159756108743,0.9495696359510866
845,15.0,12.0,0.04477024079846202,0.9390846484425435
846,16.0,4.0,0.09799974787472612,0.5586544456595491
847,15.0,13.0,0.056841924953681434,0.939015400209281
848,14.0,16.0,0.006514086631507167,0.9503670880370158
849,16.0,5.0,0.05542468615601248,0.6207142159554117
850,15.0,14.0,0.038761185054547606,0.94063161955809
851,16.0,6.0,0.029545635901242782,0.6636078894955026
852,16.0,7.0,0.02493322970995265,0.6939089817344452
853,15.0,15.0,0.05862501431197446,0.9398930628485332
854,16.0,8.0,0.01885216744798994,0.7302840550404033
855,15.0,16.0,0.05457303813158877,0.9398235427469689
856,16.0,9.0,0.016380877952475132,0.7516747293148857
857,17.0,1.0,0.19101595813538758,0.3267407256129806
858,17.0,2.0,0.08206702203618846,0.5049993473615164
859,16.0,10.0,0.011272893874259074,0.7763998597840455
860,16.0,11.0,0.01013912629680213,0.792439702505333
861,17.0,3.0,0.03009852086094396,0.6152791944965645
862,16.0,12.0,0.011162334212598385,0.8071466473604807
863,17.0,4.0,0.011887610643105628,0.6888894378714846
864,16.0,13.0,0.006308342146199113,0.8218393797720395
865,17.0,5.0,0.013614622303149361,0.7275143839668152
866,16.0,14.0,0.0052684562758330295,0.8374915745234657
867,17.0,6.0,0.010622212978605185,0.7819843246374522
868,16.0,15.0,0.0022191929606308067,0.8470282123496224
869,17.0,7.0,0.007393143149805882,0.8073305591917307
870,17.0,8.0,0.003397496702564638,0.8321824074259132
871,16.0,16.0,0.005863709050285484,0.8568131277055505
872,18.0,1.0,0.28618412023967077,0.2100658604071988
873,17.0,9.0,0.0076211186797334705,0.8579967893796393
874,18.0,2.0,0.1374591626263255,0.41781945518602887
875,17.0,10.0,0.0033328112055067485,0.87049883198857
876,18.0,3.0,0.06570092020605954,0.5564389818038737
877,17.0,11.0,0.0024812627793630616,0.8834740654113964
878,17.0,12.0,0.003615277023062297,0.8943467375678045
879,18.0,4.0,0.025311763553201277,0.6413526203630369
880,17.0,13.0,0.0038269070140524762,0.9061243847183303
881,18.0,5.0,0.023899182504429663,0.7155257488269725
882,17.0,14.0,0.0025454758383287126,0.9133675259672299
883,18.0,6.0,0.021928305920705125,0.7616342412082067
884,17.0,15.0,0.0036572492280799998,0.9192972896699472
885,18.0,7.0,0.009017700452823726,0.8066346624652527
886,18.0,8.0,0.009383203121005,0.8339225023490849
887,17.0,16.0,0.0016705282287789805,0.924918303839384
888,19.0,1.0,0.1446237314325519,0.3843742779851687
889,18.0,9.0,0.006619442035061103,0.8588345989408939
890,19.0,2.0,0.03543614631605495,0.5954964567464183
891,18.0,10.0,0.004451510116362823,0.8776937309438899
892,19.0,3.0,0.008575328565471357,0.7256585015767962
893,18.0,11.0,0.005847252148375126,0.8907355115306222
894,18.0,12.0,0.003554260385092525,0.9060057720876628
895,19.0,4.0,0.005265565733560496,0.8064816819863153
896,19.0,5.0,0.006171228111827,0.8563683174472717
897,18.0,13.0,0.005808035763042351,0.9132775453107088
898,19.0,6.0,0.005357741712145577,0.8881487130111068
899,18.0,14.0,0.009543183839148768,0.9201209245519035
900,18.0,15.0,0.002735641477156452,0.9282894106225169
901,19.0,7.0,0.004498337904617549,0.9124860233995868
902,18.0,16.0,0.004202507551474444,0.9312815965153017
903,19.0,8.0,0.005295158452974668,0.9233276293826643
904,1.0,1.0,0.3170203491078677,2.543382264304628e-32
905,19.0,9.0,0.0037258563415576117,0.9344475440142822
906,1.0,2.0,0.2003403552773163,8.17394387024228e-32
907,19.0,10.0,0.0033743209386522532,0.9410793269651365
908,19.0,11.0,0.007341662463870082,0.94391544299066
909,1.0,3.0,0.21461178327456024,1.4478821844830746e-31
910,19.0,12.0,0.005529264527775749,0.9483372133211663
911,1.0,4.0,0.24535544396391137,2.120684502954707e-31
912,1.0,5.0,0.2404598666276304,2.7619296278485818e-31
913,19.0,13.0,0.005790843841768012,0.9498747176430784
914,19.0,14.0,0.00567175253157255,0.9508792467643041
915,1.0,6.0,0.24038611102167687,3.421767299319935e-31
916,19.0,15.0,0.002401107170147194,0.9518901273508065
917,1.0,7.0,0.22208299232703116,4.104965549051393e-31
918,19.0,16.0,0.007238043260882605,0.951594821217763
919,2.0,1.0,0.251036626371285,0.7187874075551725
920,1.0,8.0,0.2691046124408639,4.743654832537227e-31
921,2.0,2.0,0.05344409456200851,0.7859941368827403
922,1.0,9.0,0.25085842228069616,5.497073640872637e-31
923,2.0,3.0,0.006822987269809233,0.8815179289928298
924,1.0,10.0,0.2071121212312126,6.052871075548044e-31
925,2.0,4.0,0.006677026516129881,0.9084901632274291
926,1.0,11.0,0.2690513773417925,6.621927172992972e-31
927,2.0,5.0,0.004215659574407336,0.9325835131965486
928,1.0,12.0,0.3019642236372229,7.293679237876694e-31
929,2.0,6.0,0.0025838337701444302,0.9425000283157258
930,2.0,7.0,0.003655851779956595,0.9490123505331535
931,1.0,13.0,0.1769223840227035,7.982393629432923e-31
932,1.0,14.0,0.22870534325652292,8.723526218310511e-31
933,3.0,1.0,0.20363444072381628,0.19119996786674037
934,2.0,8.0,0.002934412200639307,0.9498477421762862
935,3.0,2.0,0.11152222178437371,0.3532145249191145
936,1.0,15.0,0.16241273519808588,9.311022239987351e-31
937,2.0,9.0,0.00306359007061229,0.9516958981332898
938,1.0,16.0,0.20544352832344503,1.0046415194656073e-30
939,2.0,10.0,0.004080738656404623,0.9531386360865607
940,3.0,3.0,0.1199018716524457,0.4910828928180664
941,3.0,4.0,0.05221817058165854,0.5495426016078202
942,2.0,11.0,0.002885959764416774,0.9533286656945047
943,3.0,5.0,0.048207842584755516,0.6145425001192161
944,3.0,6.0,0.01087978471387692,0.6635773932971509
945,2.0,12.0,0.004360836431373805,0.953333189052558
946,2.0,13.0,0.0032747366798226945,0.9531689203944941
947,3.0,7.0,0.039402447775037264,0.699256230028415
948,2.0,14.0,0.0054062537673648554,0.9539292664665133
949,4.0,1.0,0.17625845528101747,0.36003380897924714
950,4.0,2.0,0.05496418944264039,0.5203953333288545
951,3.0,8.0,0.01574501460730349,0.7292235126434985
952,2.0,15.0,0.003419345382565828,0.9535638596327233
953,3.0,9.0,0.008036117520024314,0.7570103561422148
954,4.0,3.0,0.06601300916837691,0.6193815211426833
955,2.0,16.0,0.0026191495223182584,0.9539025106669636
956,4.0,4.0,0.030706443885803052,0.6973876841833078
957,3.0,10.0,0.005421693489666431,0.7799054701879672
958,4.0,5.0,0.02122493008360425,0.7473311564871318
959,3.0,11.0,0.010483522020268796,0.7927162334096987
960,4.0,6.0,0.009468591517038355,0.7782360077524378
961,3.0,12.0,0.01221205697957103,0.8077487340707519
962,4.0,7.0,0.0037685290420673375,0.8110575081525726
963,3.0,13.0,0.005662755122178126,0.8228051613237642
964,4.0,8.0,0.005326001636901575,0.8337027113099905
965,5.0,1.0,0.1140060057442485,0.38097996699764136
966,4.0,9.0,0.0031037787237163045,0.8532289599060408
967,3.0,14.0,0.006490385923369835,0.8380152258589465
968,5.0,2.0,0.01099430763879377,0.7098244381143048
969,4.0,10.0,0.0031274327257118095,0.8694489519684581
970,5.0,3.0,0.005109036348080765,0.8519671318710771
971,3.0,15.0,0.009611876920144426,0.8513931673138531
972,4.0,11.0,0.005250004059085528,0.881694359142159
973,5.0,4.0,0.003321567167672619,0.9108050583460185
974,4.0,12.0,0.004807429186024798,0.8924546269346199
975,5.0,5.0,0.003483061920262903,0.9342575840570689
976,3.0,16.0,0.009770934669658851,0.8610215222600811
977,5.0,6.0,0.007576754830654719,0.9463743711969127
978,4.0,13.0,0.0026843322083642505,0.9046560617080257
979,6.0,1.0,0.0032098457407860256,0.8600928778512489
980,5.0,7.0,0.005664526127773984,0.9502401266861645
981,4.0,14.0,0.0021142882477252966,0.91040144808269
982,6.0,2.0,0.00590735758702293,0.9453494162273718
983,5.0,8.0,0.004226308234074055,0.9518118470652485
984,5.0,9.0,0.004874948484163833,0.9527306363416725
985,6.0,3.0,0.006216420071692348,0.9534995858063321
986,4.0,15.0,0.001463001450094514,0.9171802314721179
987,4.0,16.0,0.005937503582583372,0.9250540253973938
988,5.0,10.0,0.0046110941891673385,0.9538472676267046
989,6.0,4.0,0.0016651384760435445,0.9542658301145559
990,5.0,11.0,0.00703935339492607,0.9540901788615819
