,num_params,num_iter,mse
151,10.0,9.0,0.023234699466075013
152,6.0,11.0,0.0006624778720886543
153,18.0,10.0,0.0016107605114545733
154,10.0,4.0,0.02870442880820834
155,30.0,4.0,0.0027551901595804355
156,24.0,13.0,0.002980413750614261
157,20.0,9.0,0.0056917033436164974
158,26.0,14.0,0.020980291200509926
159,8.0,4.0,0.0006868737519125887
160,24.0,7.0,0.0003151544356277915
161,30.0,14.0,0.0033292450470774537
162,12.0,4.0,0.026173943296154505
163,32.0,8.0,0.008094013354530881
164,14.0,12.0,0.024157667096794372
165,34.0,7.0,0.004208860542957949
166,34.0,8.0,0.02362137030308894
167,30.0,7.0,0.005478258573312827
168,28.0,6.0,0.0007621033148577243
169,12.0,5.0,0.01801299800246353
170,34.0,25.0,0.0017373088036091988
171,16.0,6.0,0.013276891513494022
172,20.0,18.0,0.0028614539899473853
173,24.0,9.0,0.0010491645673013758
174,14.0,6.0,0.0034268058841751105
175,22.0,10.0,0.017284156118528148
176,34.0,13.0,0.01660078543081784
177,26.0,4.0,0.003574120175940285
178,14.0,4.0,0.0369149827921805
179,4.0,9.0,0.013659902878796837
180,18.0,13.0,0.00268087461393866
181,14.0,6.0,0.00499115547719476
182,20.0,7.0,0.00199349107760758
183,18.0,14.0,0.0007180488582865048
184,14.0,9.0,0.0007695193275095936
185,26.0,7.0,0.019158869584963482
186,30.0,4.0,0.032175172151035616
187,4.0,5.0,0.0022300254586248543
188,8.0,7.0,0.02272997913935406
189,22.0,14.0,0.0023595226387205875
190,24.0,12.0,0.0032386956534283797
191,16.0,7.0,0.017895290332101032
192,4.0,6.0,0.003923007987844663
193,10.0,6.0,0.03178205843712257
194,8.0,6.0,0.0027265790970844588
195,6.0,6.0,0.007537202802814091
196,16.0,4.0,0.005665812882669739
197,34.0,10.0,0.0021794377180596523
198,32.0,7.0,0.0006227548939529289
199,24.0,5.0,0.014562271281055911
200,16.0,12.0,0.008073956040495114
201,14.0,11.0,0.006668270771044171
202,4.0,11.0,0.004786636170267999
203,18.0,8.0,0.020584756287305453
204,6.0,8.0,0.01837533662716698
205,4.0,5.0,0.02331765082742524
206,8.0,14.0,0.01893578398691048
207,18.0,4.0,0.02413993648772978
208,6.0,7.0,0.021468701339693124
209,20.0,6.0,0.025655300105316133
210,8.0,6.0,0.0042848586575176826
211,28.0,6.0,0.012973373267393921
212,22.0,5.0,0.0038248451693077266
213,22.0,4.0,0.011792540730335898
214,6.0,6.0,0.001725002187187478
215,32.0,14.0,0.017170290360941115
216,32.0,15.0,0.002652129653567246
217,16.0,11.0,0.0005067472966751622
218,6.0,5.0,0.002467501014330091
219,10.0,7.0,0.006108357924768193
220,6.0,7.0,0.004711472247827058
221,8.0,5.0,0.010657807093580742
222,22.0,6.0,0.006954551316142043
223,18.0,5.0,0.01798956001320791
224,8.0,4.0,0.044816510921120066
225,26.0,4.0,0.003941062563108311
226,24.0,5.0,0.0005289251503597306
227,34.0,10.0,0.0024146431804415776
228,8.0,10.0,0.0006247889460865928
229,26.0,9.0,0.01135622626994341
230,24.0,12.0,0.005790646640680186
231,24.0,4.0,0.010444868290217154
232,30.0,7.0,0.003454212267525076
233,20.0,9.0,0.004582884653140063
234,24.0,10.0,0.014004315489739416
235,6.0,7.0,0.0023264528866488387
236,32.0,8.0,0.0264154454522926
237,24.0,6.0,0.007420495173934147
238,18.0,14.0,0.0012246711453397798
239,28.0,8.0,0.005580162573102687
240,4.0,11.0,0.0015861260934385648
241,4.0,4.0,0.014332769809060671
242,34.0,14.0,0.001031106644913959
243,34.0,5.0,0.01894393856040346
244,28.0,8.0,0.010862632832380849
245,12.0,5.0,0.0035452625178750414
246,4.0,8.0,0.01124236646394237
247,8.0,8.0,0.0044015772200653325
248,12.0,8.0,0.0028644774959933643
249,30.0,7.0,0.004205117974149198
250,28.0,8.0,0.03261615580480399
251,18.0,5.0,0.0006199358612159964
252,22.0,7.0,0.0017232021982882685
253,32.0,4.0,0.02338288315535596
254,26.0,7.0,0.006166404801255206
255,12.0,7.0,0.020469604911246074
