,dataset,circuit_id,layer,num_params,dataset,"('accuracy', 'mean')","('accuracy', 'median')","('accuracy', 'std')","('entcap', 'mean')","('expr', 'mean')","('last_cost_avg', 'mean')","('last_cost_avg', 'median')","('last_cost_avg', 'std')","('num_iter', 'mean')","('num_iter', 'median')","('num_iter', 'std')"
49,0.0,7.0,2.0,58.0,0.0,0.935546875,0.953125,0.025657508778063942,0.44296482789598074,0.08586682289297994,0.1338486671447754,0.13301849365234375,0.017676422514896886,89.0,83.0,26.640463316434374
50,0.0,7.0,3.0,87.0,0.0,0.90625,0.9140625,0.047978092098671155,0.559631000410241,0.05702300682014013,0.1320037841796875,0.13010597229003906,0.016280124555245815,93.625,99.5,19.653698307007183
51,0.0,7.0,4.0,116.0,0.0,0.86328125,0.9140625,0.12038060456467704,0.6337669347897955,0.03612088106723663,0.12652301788330078,0.12575531005859375,0.012723720441996354,111.75,120.5,36.236327470805165
52,0.0,7.0,5.0,145.0,0.0,0.677734375,0.671875,0.1015839606447192,0.6889364954660118,0.029163563197912926,0.13830804824829102,0.14026641845703125,0.013520413409566489,76.25,67.5,31.43587577457141
53,0.0,7.0,6.0,174.0,0.0,0.75390625,0.8125,0.17771137753491514,0.7307628126367056,0.01800424769150834,0.14374017715454102,0.14127159118652344,0.016726648440851328,74.875,74.0,21.5037372167192
54,0.0,7.0,7.0,203.0,0.0,0.73828125,0.734375,0.14887740267342695,0.7621183169305463,0.013180208981498328,0.14194154739379883,0.1394786834716797,0.027883034658172715,81.25,74.0,29.20249500103911
55,0.0,7.0,8.0,232.0,0.0,0.796875,0.8515625,0.16173411547086428,0.7918376000209308,0.01197695357937939,0.1387186050415039,0.1348857879638672,0.01473235699466679,84.125,86.5,26.872383593570557
56,0.0,8.0,1.0,29.0,0.0,0.921875,0.9140625,0.03340765523905304,0.32263791490160765,0.12750192231500052,0.14433050155639648,0.14647483825683594,0.02126192202990152,83.875,85.0,26.4220551812307
57,0.0,8.0,2.0,58.0,0.0,0.919921875,0.9140625,0.021190666904070902,0.5161298174667373,0.06359047065833338,0.13000822067260742,0.12442779541015625,0.023471541146183154,90.125,95.5,33.506662450495256
58,0.0,8.0,3.0,87.0,0.0,0.904296875,0.921875,0.0649290800432892,0.6222015738933164,0.03813376096499995,0.1284174919128418,0.12694358825683594,0.02016894606767617,111.625,101.5,39.0455320290116
59,0.0,8.0,4.0,116.0,0.0,0.73828125,0.8046875,0.17633222182958266,0.694102133676552,0.022800397003333236,0.12822771072387695,0.12301445007324219,0.01810602296595852,74.625,65.5,33.359245880479456
60,0.0,8.0,5.0,145.0,0.0,0.802734375,0.859375,0.12386130343589674,0.743266203817216,0.017526850607113207,0.1251077651977539,0.1270122528076172,0.020561845281014998,97.25,98.0,32.38496123643989
61,0.0,8.0,6.0,174.0,0.0,0.75390625,0.8203125,0.19132081730415162,0.7832363243743727,0.009750591185375022,0.12979412078857422,0.1256275177001953,0.027305869470915768,91.375,86.0,20.367603828489145
62,0.0,8.0,7.0,203.0,0.0,0.759765625,0.796875,0.16492386551803445,0.8124779393155352,0.00866198037026795,0.12738656997680664,0.13240623474121094,0.02146008833950717,91.75,92.5,22.751766022505972
63,0.0,8.0,8.0,232.0,0.0,0.705078125,0.7109375,0.21641571826888933,0.8374815731183844,0.004919756549032965,0.14177608489990234,0.1414642333984375,0.018160889350169844,82.0,79.0,26.18614682831909
64,0.0,9.0,1.0,6.0,0.0,0.65625,0.65625,0.0,0.9999999999999999,0.5644412230282151,0.21825218200683594,0.21821022033691406,0.006625898080933887,71.5,72.5,21.280440382124212
65,0.0,9.0,2.0,12.0,0.0,0.740234375,0.6640625,0.11985432820236108,0.9999999999999997,0.09897869224664523,0.1809558868408203,0.17914581298828125,0.01813529994711389,92.25,92.0,31.221558485855798
66,0.0,9.0,3.0,18.0,0.0,0.873046875,0.890625,0.06756151091188259,0.9999999999999994,0.02607684278218297,0.12874364852905273,0.12526702880859375,0.01208132423819699,85.5,76.5,23.293162700059185
67,0.0,9.0,4.0,24.0,0.0,0.88671875,0.8984375,0.047796011395901464,0.9881070166284736,0.010514236873800976,0.13034629821777344,0.12851524353027344,0.015714341006688743,87.375,76.0,20.63933484531764
68,0.0,9.0,5.0,30.0,0.0,0.9296875,0.921875,0.020457927209624287,0.9782864639418444,0.007262298506115837,0.11003780364990234,0.10959625244140625,0.013201272767783295,82.375,84.5,23.506458079186906
69,0.0,9.0,6.0,36.0,0.0,0.92578125,0.9296875,0.013850082194186224,0.9261910255809377,0.0053712461796560015,0.11321640014648438,0.11731529235839844,0.010402994482343992,92.75,87.0,25.268557536986556
70,0.0,9.0,7.0,42.0,0.0,0.890625,0.8984375,0.052822140920532265,0.935290066041071,0.00472171963375104,0.10911417007446289,0.10618019104003906,0.012603770971128298,94.875,89.5,28.06847494457591
71,0.0,9.0,8.0,48.0,0.0,0.890625,0.8828125,0.03443582281370872,0.9510776833365211,0.004395064909321374,0.10928726196289062,0.11239814758300781,0.012296724161931394,100.375,90.0,38.50765230073479
72,0.0,10.0,1.0,12.0,0.0,0.9375,0.9453125,0.0186754470208499,0.3736760265121206,0.2707548557130439,0.1359691619873047,0.1342010498046875,0.022985550273960858,100.25,87.0,46.203741345108774
73,0.0,10.0,2.0,18.0,0.0,0.93359375,0.9375,0.03207613362321409,0.5747161350786463,0.154096108976116,0.1285247802734375,0.13295364379882812,0.015257544330508547,107.25,97.0,42.44239793952673
74,0.0,10.0,3.0,24.0,0.0,0.931640625,0.9453125,0.035372598195849286,0.6931454052748498,0.12971171592599423,0.11628389358520508,0.11644172668457031,0.013343767949151356,98.125,96.0,32.24210866907702
75,0.0,10.0,4.0,30.0,0.0,0.92578125,0.9296875,0.013850082194186222,0.7693103326740164,0.09933485659976443,0.12129354476928711,0.13019371032714844,0.01894359764520411,85.875,82.5,27.492531453365398
76,0.0,10.0,5.0,36.0,0.0,0.890625,0.8984375,0.05664543544843536,0.8233185988838627,0.09295284262289602,0.11379575729370117,0.11537933349609375,0.022411247641626837,96.0,94.0,38.9431820550328
77,0.0,10.0,6.0,42.0,0.0,0.861328125,0.8984375,0.0908930380383409,0.8608507211630337,0.07696231771986028,0.10842752456665039,0.10880661010742188,0.0180708074752054,94.0,90.0,20.907961573115088
78,0.0,10.0,7.0,48.0,0.0,0.837890625,0.8359375,0.06411827928788551,0.8810600709640933,0.07247952442922416,0.11639928817749023,0.11533164978027344,0.015271994726132576,86.125,79.0,32.52004876116534
79,0.0,10.0,8.0,54.0,0.0,0.77734375,0.8359375,0.17151951875078242,0.8973542268951347,0.08297010268351784,0.10825347900390625,0.10811042785644531,0.01734309177886401,103.5,87.0,50.765567633415245
80,0.0,11.0,1.0,20.0,0.0,0.921875,0.921875,0.03640514828191985,0.6212742038382417,0.19499966925703946,0.1362905502319336,0.13484573364257812,0.03502737583455624,99.125,96.5,30.451073168984653
81,0.0,11.0,2.0,40.0,0.0,0.927734375,0.9375,0.03437246338043412,0.8014834598129811,0.028735272884031215,0.09472846984863281,0.0901031494140625,0.015588225228328475,126.0,131.5,31.441555759399513
82,0.0,11.0,3.0,60.0,0.0,0.884765625,0.8984375,0.07083757318368247,0.8823047869499787,0.008818181468380173,0.10121583938598633,0.10532760620117188,0.016327920385187624,115.25,92.5,51.817674866510835
83,0.0,11.0,4.0,80.0,0.0,0.798828125,0.796875,0.13683827683326194,0.9161221037462902,0.006531499194545373,0.11799287796020508,0.12039566040039062,0.011940660103828138,93.0,89.0,47.45825233071393
84,0.0,11.0,5.0,100.0,0.0,0.767578125,0.7890625,0.14691714345987916,0.9360869305762775,0.005351683217717642,0.12457132339477539,0.12994766235351562,0.015324908182291617,88.375,79.0,28.17261841880212
85,0.0,11.0,6.0,120.0,0.0,0.6796875,0.75,0.21890938071331187,0.9444555968101367,0.005559033731840662,0.12468767166137695,0.1280536651611328,0.013528480503531604,89.625,87.0,15.398863594434493
86,0.0,11.0,7.0,140.0,0.0,0.744140625,0.90625,0.255374361385643,0.9495447880592707,0.0034086379168732487,0.12799072265625,0.1271190643310547,0.01267987451661169,88.75,78.0,34.08707337728734
87,0.0,11.0,8.0,160.0,0.0,0.81640625,0.84375,0.09365694786788949,0.9516694836173569,0.003456521304260496,0.12949275970458984,0.12890243530273438,0.01156080292021598,104.625,100.0,26.91222505001876
88,0.0,12.0,1.0,20.0,0.0,0.9140625,0.921875,0.04175956904881633,0.4539481041800008,0.20032130628026354,0.15395736694335938,0.15216827392578125,0.015402518185351327,92.0,93.0,30.326791549952752
89,0.0,12.0,2.0,40.0,0.0,0.94140625,0.9453125,0.016173411547086416,0.6396303310747997,0.0745318535153921,0.13560819625854492,0.12939071655273438,0.020152035343057026,72.625,74.5,22.977862016670368
90,0.0,12.0,3.0,60.0,0.0,0.900390625,0.90625,0.05075978255029833,0.7383262639446961,0.029202641940312867,0.12169599533081055,0.11348915100097656,0.017363019592820925,102.125,98.0,43.4492725567907
91,0.0,12.0,4.0,80.0,0.0,0.802734375,0.8671875,0.1419671811530875,0.7994865693582266,0.013957055826635222,0.12730026245117188,0.12551116943359375,0.0326865807191108,94.125,85.5,36.68178800751909
92,0.0,12.0,5.0,100.0,0.0,0.748046875,0.859375,0.17882410973071317,0.8400727470312925,0.005827257128709613,0.13388729095458984,0.13587188720703125,0.011722499658722406,79.25,66.0,43.45358771970717
93,0.0,12.0,6.0,120.0,0.0,0.599609375,0.609375,0.22978200497486276,0.8696927089642985,0.007001465738743148,0.1416616439819336,0.13852691650390625,0.02115866197629337,74.75,75.5,24.01636346922061
94,0.0,12.0,7.0,140.0,0.0,0.759765625,0.8203125,0.1859942327914939,0.8921706662995067,0.005676183400272999,0.12952804565429688,0.13397789001464844,0.014441234269378968,80.0,76.5,17.3945804367748
95,0.0,12.0,8.0,160.0,0.0,0.8125,0.8828125,0.15625,0.9075657408315093,0.005670556606429837,0.13112783432006836,0.1331348419189453,0.01796817747363085,94.5,88.5,23.6462017487557
96,0.0,13.0,1.0,12.0,0.0,0.90234375,0.90625,0.04238133380814179,0.21918804234390596,0.31946367443684753,0.15403175354003906,0.15188980102539062,0.0249022866496866,100.0,96.5,28.122182398546933
97,0.0,13.0,2.0,24.0,0.0,0.921875,0.921875,0.01670382761952652,0.40491053416357825,0.12060390569752943,0.16542673110961914,0.1630535125732422,0.02673154910832573,76.625,78.5,20.69463353487704
98,0.0,13.0,3.0,36.0,0.0,0.927734375,0.9375,0.014314459083014144,0.5372397136076473,0.05784021418529073,0.1355900764465332,0.1369476318359375,0.019540672013340192,94.5,89.0,30.0142823145439
99,0.0,13.0,4.0,48.0,0.0,0.931640625,0.9375,0.024968590760264614,0.6365333087018918,0.039988984219387035,0.14115476608276367,0.1395854949951172,0.015709255291157527,88.375,101.0,32.42986938875068
100,0.0,13.0,5.0,60.0,0.0,0.935546875,0.9375,0.021190666904070895,0.7034797138993398,0.022081331062419614,0.12893247604370117,0.11792564392089844,0.02798120407081377,100.25,100.5,29.290417740765857
101,0.0,13.0,6.0,72.0,0.0,0.8984375,0.9375,0.08054293996727106,0.754312624805382,0.016725175824738914,0.13185596466064453,0.13156509399414062,0.013884180169617238,90.25,85.0,19.847633900003583
102,0.0,13.0,7.0,84.0,0.0,0.841796875,0.8515625,0.10175548286166557,0.7949032218366634,0.008020946346603544,0.12448787689208984,0.116302490234375,0.018290806500606008,93.625,93.5,41.23430437321402
103,0.0,13.0,8.0,96.0,0.0,0.830078125,0.8671875,0.12456327167168327,0.8270493273525938,0.007931999641970368,0.12566232681274414,0.12784576416015625,0.01032888016806473,93.75,67.0,62.68686351336185
104,0.0,14.0,1.0,12.0,0.0,0.919921875,0.9296875,0.03173452501810923,0.34134552870968066,0.18763858696145033,0.14431333541870117,0.143341064453125,0.020303126971789924,95.25,92.5,33.7247259863908
105,0.0,14.0,2.0,24.0,0.0,0.931640625,0.9375,0.02762135864009951,0.5538669013313025,0.056724801372217665,0.13291692733764648,0.12525558471679688,0.01708108508907474,89.0,89.5,32.89376840679705
106,0.0,14.0,3.0,36.0,0.0,0.919921875,0.9140625,0.022777155839239453,0.6820211617770652,0.028767206286644198,0.13199520111083984,0.12631797790527344,0.01876598899275307,80.0,74.0,24.715524328994984
107,0.0,14.0,4.0,48.0,0.0,0.931640625,0.9375,0.024968590760264607,0.7628192681061113,0.011465875460013635,0.12762689590454102,0.12193107604980469,0.024361682366729236,86.625,86.0,29.563188983212605
108,0.0,14.0,5.0,60.0,0.0,0.92578125,0.9375,0.043196434107954526,0.8155882192655377,0.008256288831157968,0.12095022201538086,0.12125396728515625,0.01741618753555833,106.875,105.0,18.49662131309391
109,0.0,14.0,6.0,72.0,0.0,0.818359375,0.8515625,0.11750329473914156,0.856263656140802,0.005606378469465424,0.11673736572265625,0.11005020141601562,0.018501664777113753,101.875,108.5,35.01606774039598
110,0.0,14.0,7.0,84.0,0.0,0.873046875,0.9140625,0.10479488761853861,0.8826219040651098,0.00552105123659522,0.1221761703491211,0.12530899047851562,0.018138128760243625,82.25,69.5,31.53116372280423
111,0.0,14.0,8.0,96.0,0.0,0.76953125,0.8046875,0.13919160339387263,0.9030206217755252,0.004870682975670639,0.11850452423095703,0.11934661865234375,0.019865180411983745,91.875,73.0,62.6451172421739
112,0.0,15.0,1.0,6.0,0.0,0.85546875,0.90625,0.10849454294209586,0.6853069286495124,0.6244157902677214,0.1729717254638672,0.1557788848876953,0.06217449802809372,121.625,72.0,126.27400761835351
113,0.0,15.0,2.0,12.0,0.0,0.923828125,0.921875,0.03281515720533298,0.7459423673941853,0.20277527845086116,0.1390366554260254,0.138916015625,0.01688588216631864,88.25,94.5,26.820834119339818
114,0.0,15.0,3.0,18.0,0.0,0.9296875,0.9375,0.02893187811789221,0.8734978074414539,0.08972325194940665,0.11215400695800781,0.11675643920898438,0.023621894689294258,87.5,87.0,30.988477121112524
115,0.0,15.0,4.0,24.0,0.0,0.9375,0.9375,0.0186754470208499,0.8917965765204954,0.05233927321715378,0.11852025985717773,0.12027931213378906,0.026315589714176683,105.625,109.0,18.031222920256965
116,0.0,15.0,5.0,30.0,0.0,0.904296875,0.921875,0.06047933300708716,0.9215868995871197,0.04650799804457861,0.10967445373535156,0.12019729614257812,0.028376851699924054,121.75,104.5,71.46777495586984
117,0.0,15.0,6.0,36.0,0.0,0.921875,0.9296875,0.028931878117892235,0.9267340500698049,0.052819368790015184,0.1154165267944336,0.11759376525878906,0.015320671449735614,84.125,87.5,25.418988964945086
118,0.0,15.0,7.0,42.0,0.0,0.849609375,0.859375,0.0765180720221187,0.9348878100818013,0.05479566342017817,0.11037969589233398,0.10912895202636719,0.018380943933055557,85.75,88.0,25.166587827060365
119,0.0,15.0,8.0,48.0,0.0,0.857421875,0.875,0.07583128410856281,0.9368622045979486,0.05505504709080988,0.1056666374206543,0.10880088806152344,0.013137774254177604,102.125,94.5,31.252142783678508
120,0.0,16.0,1.0,17.0,0.0,0.89453125,0.8984375,0.039836089949943636,0.18582371461407762,0.2852854162625129,0.15834951400756836,0.15748023986816406,0.017737747854829136,86.125,88.0,28.37724188752066
121,0.0,16.0,2.0,34.0,0.0,0.9140625,0.9140625,0.02770016438837245,0.3612475765123822,0.14727762407590395,0.1450519561767578,0.13894081115722656,0.02413403051816555,83.0,61.5,41.60700490473758
122,0.0,16.0,3.0,51.0,0.0,0.927734375,0.9296875,0.021998218018333727,0.4787358748799161,0.08695007642079167,0.14087724685668945,0.14339256286621094,0.020199617872945545,88.5,71.0,45.74775560458833
123,0.0,16.0,4.0,68.0,0.0,0.9375,0.9375,0.014465939058946123,0.560110252224204,0.0755589696647642,0.12528610229492188,0.1317901611328125,0.029312632146499366,87.25,75.5,37.953919428696686
124,0.0,16.0,5.0,85.0,0.0,0.91015625,0.921875,0.042381333808141804,0.6185614846421692,0.04525258259282532,0.13859128952026367,0.13462066650390625,0.017888515870445598,97.0,75.0,69.12101189735498
125,0.0,16.0,6.0,102.0,0.0,0.85546875,0.890625,0.12095866601417433,0.664091684493732,0.03810176133973275,0.12741565704345703,0.12483787536621094,0.014827638157767666,97.875,87.5,42.49180593277451
126,0.0,16.0,7.0,119.0,0.0,0.80078125,0.875,0.19475366480597264,0.6981091889987976,0.032012722818086745,0.1378173828125,0.1377391815185547,0.019521952229691105,79.625,64.0,44.86467748367624
127,0.0,16.0,8.0,136.0,0.0,0.740234375,0.7265625,0.15330653870682703,0.7296283920968959,0.01850337693768949,0.13134384155273438,0.1308307647705078,0.011801157966887276,81.25,82.0,23.51139541340995
128,0.0,17.0,1.0,17.0,0.0,0.888671875,0.8828125,0.042123380506173265,0.32963721098777177,0.1624511421302043,0.1354513168334961,0.12281036376953125,0.031900966304570365,106.875,101.0,42.417777607305844
129,0.0,17.0,2.0,34.0,0.0,0.94140625,0.953125,0.0298222973568915,0.5089568479234222,0.07383788190635832,0.12046146392822266,0.12456512451171875,0.03305729992893351,102.5,99.0,27.79002904434816
130,0.0,17.0,3.0,51.0,0.0,0.92578125,0.9296875,0.01820257414095989,0.616088845523505,0.04381327583242904,0.12154102325439453,0.11971664428710938,0.03293037817784032,133.5,117.5,65.77233460962138
