Size,Error,Amp,Bias
32,0.0013894954943731374,0.16358212151130969,0.008457031249999993
32,0.003727593720314938,0.01394268312553859,0.10958333333333334
32,0.01,0.016446215822055816,0.10873697916666666
64,1e-05,0.4915851999100953,-0.010136718750000006
64,2.6826957952797274e-05,0.47171273810673353,-0.026712239583333346
64,7.196856730011514e-05,0.4558969551357141,0.0012304687499999955
64,0.00019306977288832496,0.3755276172813712,-0.011321614583333337
64,0.0005179474679231213,0.22879532558537993,-0.037571614583333336
64,0.0013894954943731374,0.04329559065100606,0.014010416666666666
64,0.003727593720314938,0.009718997712061308,0.21603515624999997
64,0.01,0.01177420643594025,0.11811197916666666
4,1e-05,0.49739387373269994,0.5246028645833334
4,2.6826957952797274e-05,0.48517886669992544,0.01152994791666665
4,7.196856730011514e-05,0.4784690335464546,-0.0031510416666666874
4,0.00019306977288832496,0.4777883985514809,-0.028541666666666667
4,0.0005179474679231213,0.4421948131150697,-0.004830729166666686
4,0.0013894954943731374,0.36090582691950973,-0.03714192708333333
4,0.003727593720314938,0.2174167787975495,0.04672526041666666
4,0.01,0.04982207852811682,-0.02232421875
8,1e-05,0.4802848253610488,-0.030253906250000018
8,2.6826957952797274e-05,0.4986310315320846,-0.011953125000000014
8,7.196856730011514e-05,0.4967951666995246,0.008626302083333315
8,0.00019306977288832496,0.45426313951537867,-0.023046875000000012
8,0.0005179474679231213,0.42251767675405544,-0.04022135416666668
8,0.0013894954943731374,0.3171692987457257,-0.016809895833333338
8,0.003727593720314938,0.16000307465338254,-0.0040299479166666695
8,0.01,0.020472541043253824,0.036464843749999996
16,1e-05,0.49308913147203237,-0.017636718750000016
16,2.6826957952797274e-05,0.47814779480868985,-0.012779947916666676
16,7.196856730011514e-05,0.4750297608523149,0.00376302083333332
16,0.00019306977288832496,0.4448315318032573,-0.009817708333333352
16,0.0005179474679231213,0.39403107076304095,-0.03371744791666668
16,0.0013894954943731374,0.2629316535757912,0.011874999999999995
16,0.003727593720314938,0.08481559719032597,0.023496093749999995
16,0.01,0.011628943414039925,0.12021484375
32,1e-05,0.4851564379574012,-0.003938802083333343
32,2.6826957952797274e-05,0.48836550715778443,0.02179036458333334
32,7.196856730011514e-05,0.45629302167278873,-0.01064453125000001
32,0.00019306977288832496,0.4358109478752376,0.01365885416666665
32,0.0005179474679231213,0.3207433761009641,0.030924479166666654
32,0.0013894954943731374,0.15096084411592145,0.032493489583333326
32,0.003727593720314938,0.0186565550703289,0.05514322916666666
32,0.01,0.00041744590066154986,0.11863932291666666
64,1e-05,0.48002498324471127,-0.02474609375000001
64,2.6826957952797274e-05,0.48649242129732306,0.009231770833333309
64,7.196856730011514e-05,0.4482616511178285,-0.0001497395833333498
64,0.00019306977288832496,0.35232135044394064,-0.03975911458333333
64,0.0005179474679231213,0.21503231046519736,-0.059153645833333345
64,0.0013894954943731374,0.053386696585486136,-0.0006119791666666697
64,0.003727593720314938,0.00947453974581439,0.19460937499999997
64,0.01,0.011673366596006537,0.10873046874999999
