,num_params,num_iter,mse
241,18.0,18.0,0.04950006710885671
242,12.0,50.0,0.025908449740376954
243,36.0,20.0,0.06696980633402305
244,36.0,17.0,0.05291302446136976
245,18.0,18.0,0.04754716563436299
246,39.0,44.0,0.040610671148999404
247,15.0,23.0,0.031274453373521104
248,24.0,25.0,0.0643798478323132
249,27.0,37.0,0.02608874259662075
250,3.0,16.0,0.027157008958634064
251,27.0,40.0,0.0320854676234183
252,15.0,26.0,0.04182339960583988
253,45.0,18.0,0.04698411454144127
254,33.0,17.0,0.14927062396068363
255,33.0,18.0,0.047562987906404515
256,18.0,16.0,0.03952759099939636
257,6.0,17.0,0.03533728468560389
258,12.0,83.0,0.020272999263973114
259,30.0,18.0,0.05648327238168452
260,21.0,26.0,0.0450563823673794
261,45.0,22.0,0.06459431826194188
262,33.0,17.0,0.05968694020440037
263,48.0,16.0,0.06971671687359342
264,27.0,41.0,0.02605500495855751
265,27.0,31.0,0.06499391788067725
266,42.0,23.0,0.03393247687891897
267,45.0,31.0,0.031095722967579405
268,33.0,48.0,0.02800199284833148
269,33.0,31.0,0.036060046967253075
270,36.0,38.0,0.024834110449383075
271,33.0,38.0,0.025259279414144326
272,45.0,40.0,0.03680400675046398
273,39.0,31.0,0.04319255786098814
274,21.0,19.0,0.04082827873187508
275,27.0,26.0,0.03310237119139845
276,9.0,38.0,0.03532662515601973
277,30.0,31.0,0.039143035154785864
278,48.0,17.0,0.05834328795424515
279,18.0,19.0,0.02687043557981735
280,33.0,26.0,0.04015420101395351
281,18.0,32.0,0.03289405643166145
282,3.0,29.0,0.025963581598516753
283,36.0,38.0,0.06542411382145971
284,27.0,28.0,0.03424173402580902
285,39.0,21.0,0.04352167563606524
286,15.0,43.0,0.0433119108039167
287,21.0,21.0,0.044788002547636964
288,45.0,23.0,0.04752244284197702
289,30.0,57.0,0.051469212093203175
290,6.0,34.0,0.022372767100050636
291,39.0,24.0,0.035141911349514686
292,39.0,51.0,0.03435657093779819
293,21.0,28.0,0.03208254524713533
294,12.0,20.0,0.016207711062762857
295,27.0,18.0,0.05392549404413182
296,45.0,17.0,0.03903291896788771
297,36.0,33.0,0.03354370799368268
298,42.0,19.0,0.04996857571601905
299,45.0,24.0,0.053575392678707714
300,30.0,19.0,0.12029158865964219
301,3.0,16.0,0.02819819041532792
302,6.0,41.0,0.02389910445140352
303,48.0,17.0,0.07150182246757097
304,3.0,19.0,0.028860418413927398
305,9.0,39.0,0.01788268467182082
306,3.0,16.0,0.02370702314297946
307,24.0,25.0,0.06328772596875121
308,12.0,42.0,0.02641502750252755
309,36.0,107.0,0.018746717891791394
310,24.0,26.0,0.05162677890430207
311,24.0,29.0,0.052509098740284
312,21.0,31.0,0.027682581188498857
313,30.0,22.0,0.05835955520275429
314,33.0,19.0,0.05152407342303251
315,18.0,29.0,0.04406924319436037
316,15.0,18.0,0.03494512758182533
317,27.0,41.0,0.02629803180607557
318,45.0,36.0,0.03707615076466507
319,42.0,19.0,0.03023796479558733
320,18.0,17.0,0.07671975482502696
321,18.0,20.0,0.0556008219542549
322,24.0,20.0,0.044333122811115844
323,12.0,16.0,0.042865904210317815
324,9.0,31.0,0.026903594603619074
325,12.0,31.0,0.04165987287635736
326,42.0,22.0,0.03563061601628832
327,42.0,38.0,0.04740713550645458
328,45.0,29.0,0.03375641072936951
329,42.0,58.0,0.031233220443226566
330,33.0,35.0,0.04195019675383825
331,33.0,20.0,0.04316770654936687
332,24.0,25.0,0.03738344492223705
333,30.0,32.0,0.027044548835611828
334,12.0,45.0,0.03677098709370414
335,18.0,17.0,0.02368695367530813
336,12.0,44.0,0.03139877793770734
337,48.0,43.0,0.038516670716272225
338,21.0,58.0,0.04642830970629857
339,33.0,34.0,0.02069115326234737
340,21.0,44.0,0.03649866275777368
341,3.0,16.0,0.025642772788730644
342,45.0,19.0,0.07475666938346065
343,33.0,34.0,0.037039046057531534
344,15.0,20.0,0.026362691563399602
345,27.0,20.0,0.08783145154658467
346,3.0,16.0,0.024101393726585412
347,36.0,29.0,0.07107283235767735
348,30.0,41.0,0.03657640948400347
349,27.0,27.0,0.06376522487283216
350,18.0,30.0,0.03198672203612872
351,21.0,30.0,0.039722106100490255
352,36.0,51.0,0.0320400792251332
353,3.0,17.0,0.022055060310916367
354,3.0,16.0,0.023958732928553262
355,15.0,36.0,0.03960415212750121
356,48.0,63.0,0.02404169909814696
357,12.0,29.0,0.037768600382252826
358,42.0,42.0,0.03751036679778019
359,3.0,16.0,0.02357258800896313
360,36.0,17.0,0.05574426395779108
361,18.0,24.0,0.04554756570125548
362,27.0,26.0,0.043377718818072744
363,39.0,22.0,0.03774596006038237
364,18.0,18.0,0.05002922618108982
365,6.0,19.0,0.028505645938177854
366,27.0,18.0,0.05441693143433458
367,42.0,16.0,0.0501223378303483
368,30.0,34.0,0.01878805281667903
369,33.0,33.0,0.04908003422038796
370,6.0,19.0,0.03269063240577342
371,18.0,31.0,0.032379997534923516
372,3.0,16.0,0.026232652773923143
373,42.0,19.0,0.03302273094035726
374,36.0,17.0,0.07487546474469782
375,3.0,16.0,0.02616693492690965
376,12.0,29.0,0.038045363149058015
377,45.0,47.0,0.047473843316964186
378,24.0,20.0,0.047737619563224844
379,39.0,36.0,0.02285850280193439
380,42.0,21.0,0.03878235436207367
381,9.0,17.0,0.021369683655729846
382,9.0,20.0,0.030055627440286746
383,24.0,54.0,0.03556184468092233
384,39.0,37.0,0.05786295916894839
385,45.0,31.0,0.02144654069465632
386,39.0,34.0,0.04105637878062244
387,36.0,46.0,0.029810833169845622
388,33.0,16.0,0.05197609504470456
389,39.0,44.0,0.04770525491434991
390,9.0,28.0,0.05387695125157379
391,48.0,27.0,0.042343352186996454
392,6.0,27.0,0.029628827098454536
393,12.0,22.0,0.026919544772649642
394,30.0,42.0,0.020938566212354452
395,42.0,27.0,0.04542548947993528
396,24.0,48.0,0.02244323894309741
397,15.0,34.0,0.02420556395758515
