,num_params,num_iter,mse
158,45.0,19.0,0.005588559617308042
159,48.0,24.0,0.003989951859820461
160,3.0,32.0,0.0005768268731643374
161,6.0,34.0,0.000683707484391271
162,9.0,41.0,0.0009806507284082493
163,12.0,29.0,0.0014264671748343083
164,15.0,43.0,0.0018759216174864361
165,18.0,42.0,0.0014014882608595243
166,21.0,29.0,0.004031852661893575
167,24.0,25.0,0.001228523419699156
168,27.0,37.0,0.0006806224902727341
169,30.0,19.0,0.005592483339604857
170,33.0,31.0,0.001300326987280498
171,36.0,107.0,0.0003514394317144115
172,39.0,37.0,0.003348122043787388
173,42.0,37.0,0.00047632963463476596
174,45.0,79.0,0.0013500021071182968
175,48.0,49.0,0.0011794174982207
176,3.0,17.0,0.0004864256853181583
177,6.0,29.0,0.0006491123917923567
178,9.0,16.0,0.002305373995459989
179,12.0,16.0,0.0018374857437681428
180,15.0,27.0,0.00033556152133182543
181,18.0,31.0,0.0010484642403616531
182,21.0,19.0,0.0022552044992543863
183,24.0,24.0,0.0022860362970234726
184,27.0,18.0,0.0029079589079036962
185,30.0,27.0,0.0004592191804591949
186,33.0,20.0,0.001405394196715454
187,36.0,29.0,0.005051347499342508
188,39.0,25.0,0.0023970248761189016
189,42.0,21.0,0.006456329183814897
190,45.0,31.0,0.0009669439868764453
191,48.0,32.0,0.0009734056446531004
192,3.0,16.0,0.0005740208835417423
193,6.0,26.0,0.0007737523922172234
194,9.0,28.0,0.0029027258761644584
195,12.0,50.0,0.0006712477679496386
196,15.0,25.0,0.0014879336048242184
197,18.0,18.0,0.002450256643781318
198,21.0,29.0,0.004175696002281729
199,24.0,20.0,0.0022788803215631876
200,27.0,23.0,0.0010446746476332931
201,30.0,19.0,0.014470066302260559
202,33.0,26.0,0.0016123598590689853
203,36.0,38.0,0.004280314669323315
204,39.0,24.0,0.004168200441856425
205,42.0,46.0,0.0008703938910812308
206,45.0,18.0,0.005300568106096687
207,48.0,17.0,0.003403939249311967
208,3.0,16.0,0.0007951379426990913
209,6.0,18.0,0.000757254259663987
210,9.0,17.0,0.0004566633795459673
211,12.0,43.0,0.0005584614632098585
212,15.0,58.0,0.0004177539904528979
213,18.0,17.0,0.0005610717744161933
214,21.0,31.0,0.0007663253012578307
215,24.0,16.0,0.012155641230071245
216,27.0,26.0,0.0018816264898597823
217,30.0,32.0,0.0007314076217217931
218,33.0,20.0,0.0018634508887322514
219,36.0,51.0,0.0010265666767528122
220,39.0,31.0,0.0002573857594581311
221,42.0,21.0,0.0043383280917171935
222,45.0,40.0,0.0013545349128881985
223,48.0,30.0,0.0007478673642943793
224,3.0,16.0,0.0005808771795638906
225,6.0,55.0,0.0006618582518520153
226,9.0,18.0,0.0010468485688735715
227,12.0,22.0,0.0006872939394167417
228,15.0,16.0,0.00188945830360364
229,18.0,42.0,0.003589993800084293
230,21.0,49.0,0.0009528681629931107
231,24.0,54.0,0.0012646447971100434
232,27.0,40.0,0.0010294772326134242
233,30.0,21.0,0.002585126191009782
234,33.0,41.0,0.0006433776969213259
235,36.0,30.0,0.00036918488725532113
236,39.0,24.0,0.0019580094982252104
237,42.0,21.0,0.0015040710098654542
238,45.0,31.0,0.0004599541077675496
239,48.0,34.0,0.0020835830860465123
240,3.0,29.0,0.0006741075694228378
241,6.0,18.0,0.0010694248512174067
242,9.0,38.0,0.0012479704449139264
243,12.0,20.0,0.0005149467218774691
244,15.0,45.0,0.0020483493393904984
245,18.0,29.0,0.0019420981957236775
246,21.0,58.0,0.002155587942183978
247,24.0,48.0,0.0005036989742569641
248,27.0,27.0,0.004066003903082854
249,30.0,36.0,0.0014348402531023752
250,33.0,35.0,0.0017598190076857415
251,36.0,26.0,0.0015456772317912842
252,39.0,16.0,0.007121279191878592
253,42.0,19.0,0.0009143345149791788
254,45.0,31.0,0.0007885188052330985
255,48.0,16.0,0.004860420611632785
