,Size,Error,Amp,Bias
55,32,0.0008576958985908946,0.2374425270639587,-0.04904947916666666
56,32,0.0011659144011798312,0.1991532237958541,-0.032389322916666664
57,32,0.001584893192461114,0.13704626020717986,-0.0305859375
58,32,0.002154434690031882,0.09042957796745404,0.040781250000000005
59,32,0.0029286445646252374,0.037535824370032646,0.06884765625
60,32,0.003981071705534973,0.02147061191933323,0.13342447916666667
61,32,0.0054116952654646375,0.005475730277411681,0.10440755208333333
62,32,0.007356422544596414,0.01564504500203653,0.14251302083333334
63,32,0.01,0.008166788910908508,0.12007161458333332
64,4,0.0001,0.49129936059619483,-0.208125
65,4,0.00013593563908785255,0.4894196399302617,-0.0025260416666666573
66,4,0.00018478497974222906,0.4792206580580167,-0.005839843749999996
67,4,0.00025118864315095795,0.47197458086764554,-0.04795572916666667
68,4,0.0003414548873833601,0.45223853024149363,6.51041666666699e-05
69,4,0.00046415888336127773,0.4616998030471315,0.0021223958333333303
70,4,0.000630957344480193,0.41968309096495565,-0.023398437499999994
71,4,0.0008576958985908946,0.41310996121435495,0.018242187500000007
72,4,0.0011659144011798312,0.38291776012209583,0.031614583333333335
73,4,0.001584893192461114,0.3401344254255534,-0.004804687499999999
74,4,0.002154434690031882,0.3032971582978664,-0.02020182291666666
75,4,0.0029286445646252374,0.25469262220427585,-0.011002604166666666
76,4,0.003981071705534973,0.213248361499943,0.021139322916666668
77,4,0.0054116952654646375,0.14351927837074482,-0.04516276041666666
78,4,0.007356422544596414,0.08706728838205836,0.03805989583333333
79,4,0.01,0.054022925043173214,-0.003404947916666665
80,8,0.0001,0.4884569963267556,0.007421875000000004
81,8,0.00013593563908785255,0.4746768132601361,-0.029388020833333323
82,8,0.00018478497974222906,0.47515524763031924,-0.028066406249999995
83,8,0.00025118864315095795,0.4578127438316229,-0.03132161458333334
84,8,0.0003414548873833601,0.4383235650750072,-0.021373697916666663
85,8,0.00046415888336127773,0.43680611258887797,0.0058723958333333276
86,8,0.000630957344480193,0.3891322751762545,-0.011145833333333317
87,8,0.0008576958985908946,0.38866785341113225,-0.05113281249999999
88,8,0.0011659144011798312,0.34633156887648,0.009186197916666663
89,8,0.001584893192461114,0.30799397993718025,0.010494791666666666
90,8,0.002154434690031882,0.25259781492586647,0.016354166666666663
91,8,0.0029286445646252374,0.18244589784598123,-0.012662760416666663
92,8,0.003981071705534973,0.1493138364400881,-0.003782552083333332
93,8,0.0054116952654646375,0.09321564558943332,0.04953125
94,8,0.007356422544596414,0.04522695028922955,0.032005208333333326
95,8,0.01,0.029844934364811518,0.06655598958333332
96,16,0.0001,0.4753567125413138,-0.0026236979166666644
97,16,0.00013593563908785255,0.4687490966875846,-0.03365885416666666
98,16,0.00018478497974222906,0.4687883806813459,0.020162760416666682
99,16,0.00025118864315095795,0.4398246479669116,-0.027239583333333317
100,16,0.0003414548873833601,0.3969207966658015,-0.014244791666666671
101,16,0.00046415888336127773,0.38911506469780766,0.010813802083333341
102,16,0.000630957344480193,0.3627397928011579,0.01757161458333334
103,16,0.0008576958985908946,0.3301234273091912,-0.04837890624999999
104,16,0.0011659144011798312,0.2696739471469659,-0.03826171874999999
105,16,0.001584893192461114,0.2163904267592517,-0.028476562499999997
106,16,0.002154434690031882,0.1725141548920065,-0.010455729166666665
107,16,0.0029286445646252374,0.11673192766687727,0.02151041666666667
108,16,0.003981071705534973,0.059928209623784756,-0.02680989583333333
109,16,0.0054116952654646375,0.028491083471342018,0.04415364583333334
110,16,0.007356422544596414,0.02141707850434691,0.14029296875
111,16,0.01,0.005096461282649553,0.12828776041666667
112,32,0.0001,0.4575299522140242,-0.018509114583333323
113,32,0.00013593563908785255,0.44500417692003985,0.033841145833333336
114,32,0.00018478497974222906,0.41540908001494486,-0.005188802083333323
115,32,0.00025118864315095795,0.3960193545987725,0.005807291666666671
116,32,0.0003414548873833601,0.3765922524867876,-0.05790364583333332
117,32,0.00046415888336127773,0.3385187404261333,0.016119791666666668
118,32,0.000630957344480193,0.29067889558963006,0.007506510416666667
119,32,0.0008576958985908946,0.24032830521983056,0.01332031250000001
120,32,0.0011659144011798312,0.19510939590288237,-0.02849609375
121,32,0.001584893192461114,0.1298581082573929,0.05498697916666667
122,32,0.002154434690031882,0.09303746525779558,0.025299479166666666
123,32,0.0029286445646252374,0.04360978882772317,-0.01556640625
124,32,0.003981071705534973,0.01853472649703029,0.060032552083333336
125,32,0.0054116952654646375,0.0123286118347139,0.10830078125
126,32,0.007356422544596414,0.010782460257638809,0.1562890625
127,32,0.01,0.007595028307629215,0.1028125
128,4,0.0001,0.48901797874470937,-0.010149739583333333
129,4,0.00013593563908785255,0.49565481162023783,0.008743489583333347
130,4,0.00018478497974222906,0.47663032956258417,0.49434244791666665
131,4,0.00025118864315095795,0.4613883194713791,0.0062369791666666684
132,4,0.0003414548873833601,0.46365764860202463,-0.0002213541666666516
133,4,0.00046415888336127773,0.45217121806913974,-0.06469401041666667
134,4,0.000630957344480193,0.4101368228613434,0.0018684895833333375
135,4,0.0008576958985908946,0.4166735958030124,0.01636067708333333
136,4,0.0011659144011798312,0.3752775564804466,-0.010768229166666664
137,4,0.001584893192461114,0.33350678986225735,-0.03645833333333332
138,4,0.002154434690031882,0.3125117156949035,0.010319010416666677
139,4,0.0029286445646252374,0.2707256937504381,-0.05436197916666666
140,4,0.003981071705534973,0.2027143562670575,0.0043294270833333336
141,4,0.0054116952654646375,0.14448861206422273,-0.003932291666666667
142,4,0.007356422544596414,0.08441707018449843,0.077734375
143,4,0.01,0.051579928084315524,0.052890625
144,8,0.0001,0.5034665178042367,-0.014843749999999994
145,8,0.00013593563908785255,0.4750714003413908,-0.05388671874999998
146,8,0.00018478497974222906,0.4734166140306188,-0.008528645833333327
147,8,0.00025118864315095795,0.441407832634171,-0.0016992187499999874
148,8,0.0003414548873833601,0.4544610808016133,-0.009003906250000004
149,8,0.00046415888336127773,0.4386935144263029,-0.0006250000000000032
150,8,0.000630957344480193,0.39273275760725973,-0.014108072916666655
151,8,0.0008576958985908946,0.38337488787856916,-0.022617187499999993
152,8,0.0011659144011798312,0.3574786723682984,-0.02993489583333333
153,8,0.001584893192461114,0.31314936574764785,0.00818359375000001
154,8,0.002154434690031882,0.25080057144720314,-0.037207031249999994
155,8,0.0029286445646252374,0.1715702129246207,-0.013313802083333326
156,8,0.003981071705534973,0.1373130913141012,0.015234375
157,8,0.0054116952654646375,0.08585845122081245,0.007851562500000001
158,8,0.007356422544596414,0.057563039533452764,0.05725911458333333
159,8,0.01,0.028943610995170763,0.041035156249999996
160,16,0.0001,0.46282983133628286,-0.004941406249999982
161,16,0.00013593563908785255,0.4646601441147555,0.006080729166666674
162,16,0.00018478497974222906,0.4455565377250835,-0.033873697916666654
163,16,0.00025118864315095795,0.440230661233023,-0.01612630208333333
164,16,0.0003414548873833601,0.419057214626282,0.01462890625
165,16,0.00046415888336127773,0.400967319584123,0.006367187500000006
166,16,0.000630957344480193,0.37961802782607706,-0.052096354166666664
167,16,0.0008576958985908946,0.33929110616683683,-0.07567057291666666
168,16,0.0011659144011798312,0.2717673462350567,-0.020839843749999996
169,16,0.001584893192461114,0.23139390325514148,0.054798177083333344
170,16,0.002154434690031882,0.17326713660910106,0.01981119791666667
171,16,0.0029286445646252374,0.10869606145970082,-0.027408854166666663
172,16,0.003981071705534973,0.08153502619969259,0.013502604166666666
173,16,0.0054116952654646375,0.04894126804682453,0.07428385416666666
174,16,0.007356422544596414,0.031809372214104945,0.07138020833333333
175,16,0.01,0.01386710534187804,0.13194661458333332
176,32,0.0001,0.46760175325965364,-0.017753906250000003
177,32,0.00013593563908785255,0.45072176351566445,-0.04572916666666667
178,32,0.00018478497974222906,0.421265583718247,-0.04606770833333334
179,32,0.00025118864315095795,0.4011729418777063,-0.006972656249999998
180,32,0.0003414548873833601,0.38126288280785364,-0.04986979166666666
181,32,0.00046415888336127773,0.34253391154307017,0.02287109375
182,32,0.000630957344480193,0.299911288230367,0.004563802083333346
183,32,0.0008576958985908946,0.24116597067309825,0.04470703125
184,32,0.0011659144011798312,0.17778578869840592,-0.023730468749999994
185,32,0.001584893192461114,0.13399989731674025,0.03117838541666667
186,32,0.002154434690031882,0.07986911500740525,0.009069010416666665
187,32,0.0029286445646252374,0.04386900089292,0.02561197916666667
188,32,0.003981071705534973,0.021377683020921762,0.10914713541666668
189,32,0.0054116952654646375,0.00993905532746197,0.09505859375
190,32,0.007356422544596414,0.013192542148025746,0.11826171875
191,32,0.01,0.02779292573063248,0.11529296874999999
192,4,0.0001,0.47028772269566793,0.022799479166666668
193,4,0.00013593563908785255,0.4796086571291782,0.5630533854166667
194,4,0.00018478497974222906,0.47067972362972466,-0.050377604166666666
195,4,0.00025118864315095795,0.4474800742089231,0.029563802083333333
196,4,0.0003414548873833601,0.4608439017201261,0.00330729166666668
197,4,0.00046415888336127773,0.45103019403753747,-0.004375
198,4,0.000630957344480193,0.4437585129139685,-0.0033007812499999943
199,4,0.0008576958985908946,0.4176590268416327,-0.03108723958333333
200,4,0.0011659144011798312,0.37991832379412516,-0.0012695312499999985
201,4,0.001584893192461114,0.3438301263593508,0.04239583333333334
202,4,0.002154434690031882,0.304344775074512,0.0007161458333333312
203,4,0.0029286445646252374,0.2589565898444468,-0.024583333333333325
204,4,0.003981071705534973,0.1973229359364852,-0.012239583333333328
205,4,0.0054116952654646375,0.15083585530179536,0.013795572916666672
206,4,0.007356422544596414,0.09297582347844183,-0.03679036458333333
207,4,0.01,0.04045412232329141,-0.003072916666666668
208,8,0.0001,0.4837395220290857,-0.0037760416666666606
209,8,0.00013593563908785255,0.48517324958055996,0.021842447916666667
210,8,0.00018478497974222906,0.4716745680902179,0.011842447916666658
211,8,0.00025118864315095795,0.46464292605486385,0.035605468749999994
212,8,0.0003414548873833601,0.4240081455648541,-0.037714843749999984
213,8,0.00046415888336127773,0.42556694374557535,-0.004036458333333319
214,8,0.000630957344480193,0.4161773320751892,-0.0029231770833333327
215,8,0.0008576958985908946,0.36845470307855943,0.013033854166666674
216,8,0.0011659144011798312,0.35678328409535137,-0.013697916666666674
217,8,0.001584893192461114,0.3057581504014283,0.001881510416666669
218,8,0.002154434690031882,0.25941064587887963,0.0031705729166666757
219,8,0.0029286445646252374,0.2055569004390958,-0.038736979166666664
220,8,0.003981071705534973,0.14466829871383435,-0.02869140625
221,8,0.0054116952654646375,0.09659626253302242,0.025149739583333334
222,8,0.007356422544596414,0.0484921218333681,0.08602864583333333
223,8,0.01,0.012942447090535512,0.05775390625
224,16,0.0001,0.4745593393162087,-0.015566406249999984
225,16,0.00013593563908785255,0.4453356234442562,-0.009518229166666678
226,16,0.00018478497974222906,0.4633182123743106,-0.016074218749999987
227,16,0.00025118864315095795,0.44209843090905077,0.009915364583333343
228,16,0.0003414548873833601,0.4246553838832058,0.024361979166666672
229,16,0.00046415888336127773,0.4021719526477947,0.020104166666666673
230,16,0.000630957344480193,0.36836169273538066,-0.028971354166666657
231,16,0.0008576958985908946,0.3330843113742699,-0.009420572916666661
232,16,0.0011659144011798312,0.28895042606105564,0.005104166666666667
233,16,0.001584893192461114,0.21167196966648189,0.019954427083333337
234,16,0.002154434690031882,0.17492795252251542,-0.02393880208333333
235,16,0.0029286445646252374,0.11211758646620236,-0.018085937499999996
236,16,0.003981071705534973,0.06933864809751727,0.01634114583333333
237,16,0.0054116952654646375,0.029629410331929933,0.10041666666666665
238,16,0.007356422544596414,0.02895786180381975,0.16866536458333334
239,16,0.01,0.021187796693466474,0.09488932291666667
240,32,0.0001,0.4539340549721062,-0.011972656249999998
241,32,0.00013593563908785255,0.4545585812771669,-0.012167968749999994
242,32,0.00018478497974222906,0.4292237796232314,-0.03635416666666667
243,32,0.00025118864315095795,0.40931136846449284,-0.029557291666666666
244,32,0.0003414548873833601,0.3750702121868961,0.035657552083333335
245,32,0.00046415888336127773,0.3288052018149786,-0.00499348958333333
246,32,0.000630957344480193,0.27345331319392124,0.018209635416666668
247,32,0.0008576958985908946,0.23567826740969494,-0.036022135416666656
248,32,0.0011659144011798312,0.18393627240942131,0.021171875
249,32,0.001584893192461114,0.1239189577931422,0.013098958333333334
250,32,0.002154434690031882,0.06845362077359798,0.023444010416666668
251,32,0.0029286445646252374,0.05092514987211085,0.08434244791666666
252,32,0.003981071705534973,0.01864597104224716,0.06179036458333333
253,32,0.0054116952654646375,0.021560951455781845,0.15262369791666666
254,32,0.007356422544596414,0.01159745671940357,0.13436197916666667
255,32,0.01,0.006744021327893943,0.11046223958333334
