,dataset,circuit_id,layer,num_params,expr,entcap,num_iter,last_cost_avg,accuracy
844,0.0,14.0,2.0,24.0,0.052248599357422876,0.5570016147995605,124.0,0.14710235595703125,0.953125
845,0.0,14.0,2.0,24.0,0.06311448208005235,0.5467638087409119,138.0,0.11711883544921875,0.9375
846,0.0,14.0,2.0,24.0,0.05612953485410934,0.5608796650144185,48.0,0.11798858642578125,0.9375
847,0.0,14.0,2.0,24.0,0.08608692751745148,0.5601679489270074,87.0,0.16224288940429688,0.90625
848,0.0,14.0,3.0,36.0,0.026234159043418203,0.6806338794242679,63.0,0.10820770263671875,0.921875
849,0.0,14.0,3.0,36.0,0.04413504767034236,0.6847349166754739,82.0,0.15307235717773438,0.890625
850,0.0,14.0,3.0,36.0,0.02063799851168837,0.6781225317166208,54.0,0.1590576171875,0.90625
851,0.0,14.0,3.0,36.0,0.046122194444326366,0.6824387176276884,66.0,0.11809921264648438,0.953125
852,0.0,14.0,3.0,36.0,0.028879677487105678,0.6806193394018427,59.0,0.13297653198242188,0.90625
853,0.0,14.0,3.0,36.0,0.021582745115249075,0.6862028656828945,127.0,0.11873245239257812,0.953125
854,0.0,14.0,3.0,36.0,0.022242736071133123,0.6811682688019145,90.0,0.119659423828125,0.90625
855,0.0,14.0,3.0,36.0,0.020303091949890405,0.6822487748858186,99.0,0.14615631103515625,0.921875
856,0.0,14.0,4.0,48.0,0.017218519464497758,0.7615564636402772,134.0,0.1201934814453125,0.96875
857,0.0,14.0,4.0,48.0,0.009118995046723404,0.7592439181990327,51.0,0.15442657470703125,0.921875
858,0.0,14.0,4.0,48.0,0.004595919027484989,0.7672983213492693,120.0,0.09580230712890625,0.9375
859,0.0,14.0,4.0,48.0,0.011399038831159402,0.7589036421863016,95.0,0.11212158203125,0.9375
860,0.0,14.0,4.0,48.0,0.01352957981619151,0.7632753161231693,62.0,0.17005157470703125,0.90625
861,0.0,14.0,4.0,48.0,0.015747708815607872,0.7642638429939794,59.0,0.1337127685546875,0.9375
862,0.0,14.0,4.0,48.0,0.00425433996597408,0.7669448725868095,81.0,0.1110382080078125,0.890625
863,0.0,14.0,4.0,48.0,0.01586290271247007,0.7610677677700516,91.0,0.12366867065429688,0.953125
864,0.0,14.0,5.0,60.0,0.005337794746696555,0.8162925300482322,123.0,0.09831619262695312,0.96875
865,0.0,14.0,5.0,60.0,0.003701070184030637,0.8166236647792557,113.0,0.118438720703125,0.828125
866,0.0,14.0,5.0,60.0,0.009019625746215242,0.8171148058816409,82.0,0.12737655639648438,0.953125
867,0.0,14.0,5.0,60.0,0.011907653074445506,0.817951481083216,97.0,0.15021133422851562,0.9375
868,0.0,14.0,5.0,60.0,0.009745311656495037,0.8104579547455942,135.0,0.13560104370117188,0.90625
869,0.0,14.0,5.0,60.0,0.008270600310865562,0.8154415582606385,91.0,0.10039138793945312,0.9375
870,0.0,14.0,5.0,60.0,0.011977126751616229,0.8153750338008573,94.0,0.1240692138671875,0.9375
