,circuit_id,layer,num_params,expr,entcap,num_iter,last_cost_avg,accuracy
160,3.0,5.0,70.0,0.04837348108157424,0.5955500267198908,77.0,0.10992050170898438,1.0
161,3.0,5.0,70.0,0.04770991836801554,0.600474649856322,64.0,0.12447357177734375,0.9375
162,3.0,5.0,70.0,0.04770991836801554,0.600474649856322,76.0,0.10976409912109375,0.84375
163,3.0,5.0,70.0,0.04837348108157424,0.5955500267198908,81.0,0.103515625,0.90625
164,3.0,5.0,70.0,0.04837348108157424,0.5955500267198908,82.0,0.0870513916015625,0.875
165,3.0,5.0,70.0,0.04837348108157424,0.5955500267198908,61.0,0.12894439697265625,0.8125
166,3.0,5.0,70.0,0.04770991836801554,0.600474649856322,78.0,0.09650039672851562,0.84375
167,3.0,5.0,70.0,0.04837348108157424,0.5955500267198908,97.0,0.09030914306640625,0.84375
168,3.0,6.0,84.0,0.01811170152161112,0.643646282591841,61.0,0.11990737915039062,0.71875
169,3.0,6.0,84.0,0.01811170152161112,0.643646282591841,48.0,0.1286468505859375,0.875
170,3.0,6.0,84.0,0.01811170152161112,0.643646282591841,65.0,0.1005096435546875,0.8125
171,3.0,6.0,84.0,0.01811170152161112,0.643646282591841,84.0,0.10986328125,0.875
172,3.0,6.0,84.0,0.02505885599868813,0.6351577429554285,62.0,0.10364913940429688,0.84375
173,3.0,6.0,84.0,0.01811170152161112,0.643646282591841,52.0,0.12264633178710938,0.53125
174,3.0,6.0,84.0,0.02505885599868813,0.6351577429554285,80.0,0.12932968139648438,0.84375
175,3.0,6.0,84.0,0.02505885599868813,0.6351577429554285,76.0,0.11759567260742188,0.875
176,3.0,7.0,98.0,0.02492371374356929,0.677626949990285,70.0,0.1093597412109375,0.84375
177,3.0,7.0,98.0,0.017220478990483002,0.6831901418631162,53.0,0.11793136596679688,0.84375
178,3.0,7.0,98.0,0.02492371374356929,0.677626949990285,65.0,0.11600112915039062,0.46875
179,3.0,7.0,98.0,0.017220478990483002,0.6831901418631162,93.0,0.1133880615234375,0.875
180,3.0,7.0,98.0,0.017220478990483002,0.6831901418631162,69.0,0.11729812622070312,0.84375
181,3.0,7.0,98.0,0.017220478990483002,0.6831901418631162,64.0,0.1031341552734375,0.90625
182,3.0,7.0,98.0,0.02492371374356929,0.677626949990285,70.0,0.09621047973632812,0.6875
183,3.0,7.0,98.0,0.017220478990483002,0.6831901418631162,53.0,0.10683822631835938,0.84375
184,4.0,1.0,14.0,0.22089954692411418,0.3427942452264092,46.0,0.13402557373046875,1.0
185,4.0,1.0,14.0,0.17401963141612653,0.3399391714333003,76.0,0.196197509765625,0.90625
186,4.0,1.0,14.0,0.22089954692411418,0.3427942452264092,77.0,0.17093276977539062,1.0
187,4.0,1.0,14.0,0.17401963141612653,0.3399391714333003,49.0,0.13064956665039062,0.9375
188,4.0,1.0,14.0,0.17401963141612653,0.3399391714333003,83.0,0.11820602416992188,1.0
189,3.0,8.0,112.0,0.018842622190180614,0.7025099127930533,55.0,0.12253189086914062,0.96875
190,3.0,8.0,112.0,0.018842622190180614,0.7025099127930533,46.0,0.131439208984375,0.96875
191,3.0,8.0,112.0,0.018842622190180614,0.7025099127930533,50.0,0.11167144775390625,0.8125
192,3.0,8.0,112.0,0.023161533802286777,0.7138294734721609,71.0,0.0962371826171875,0.90625
193,4.0,1.0,14.0,0.17401963141612653,0.3399391714333003,98.0,0.16222381591796875,0.90625
194,3.0,8.0,112.0,0.018842622190180614,0.7025099127930533,68.0,0.09583282470703125,0.84375
195,3.0,8.0,112.0,0.018842622190180614,0.7025099127930533,64.0,0.09134292602539062,0.8125
196,3.0,8.0,112.0,0.023161533802286777,0.7138294734721609,58.0,0.1283111572265625,0.84375
197,4.0,1.0,14.0,0.22089954692411418,0.3427942452264092,75.0,0.14715194702148438,0.90625
198,3.0,8.0,112.0,0.023161533802286777,0.7138294734721609,85.0,0.09027862548828125,0.8125
199,4.0,1.0,14.0,0.17401963141612653,0.3399391714333003,58.0,0.20670318603515625,0.9375
200,4.0,2.0,28.0,0.06474355022915122,0.5038706254832934,90.0,0.13669967651367188,1.0
201,4.0,2.0,28.0,0.06474355022915122,0.5038706254832934,75.0,0.09185409545898438,0.875
202,4.0,2.0,28.0,0.05449068548574065,0.4942996756452044,50.0,0.10569000244140625,0.96875
203,4.0,2.0,28.0,0.05449068548574065,0.4942996756452044,57.0,0.09444808959960938,0.875
204,4.0,2.0,28.0,0.05449068548574065,0.4942996756452044,55.0,0.11471939086914062,1.0
205,4.0,2.0,28.0,0.052869714804938746,0.5031125698231277,57.0,0.13048171997070312,1.0
206,4.0,2.0,28.0,0.052869714804938746,0.5031125698231277,42.0,0.109466552734375,0.875
207,4.0,2.0,28.0,0.052869714804938746,0.5031125698231277,72.0,0.10103225708007812,0.96875
208,4.0,3.0,42.0,0.04135597178270198,0.6052067229638851,74.0,0.11865997314453125,0.9375
209,4.0,3.0,42.0,0.03126118566592913,0.595199828374659,61.0,0.09539031982421875,0.71875
210,4.0,3.0,42.0,0.033445871077918514,0.6007508906083754,96.0,0.10098648071289062,0.875
211,4.0,3.0,42.0,0.033445871077918514,0.6007508906083754,84.0,0.08386993408203125,0.875
212,4.0,3.0,42.0,0.03126118566592913,0.595199828374659,65.0,0.11080169677734375,0.84375
213,4.0,3.0,42.0,0.030972379439336402,0.6012687448832312,50.0,0.10713577270507812,0.84375
214,4.0,3.0,42.0,0.03126118566592913,0.595199828374659,51.0,0.11520004272460938,0.96875
215,4.0,3.0,42.0,0.04135597178270198,0.6052067229638851,59.0,0.1024322509765625,0.875
216,4.0,4.0,56.0,0.009292018860239754,0.6657540717105414,70.0,0.10237884521484375,0.9375
217,4.0,4.0,56.0,0.029787273556876326,0.6674150757309738,42.0,0.09936141967773438,0.875
218,4.0,4.0,56.0,0.009292018860239754,0.6657540717105414,58.0,0.13187789916992188,0.875
219,4.0,4.0,56.0,0.029787273556876326,0.6674150757309738,51.0,0.1276397705078125,0.875
220,4.0,4.0,56.0,0.029787273556876326,0.6674150757309738,45.0,0.1327972412109375,0.71875
221,4.0,4.0,56.0,0.020585567303715222,0.6658026246237647,58.0,0.11335372924804688,0.90625
222,4.0,4.0,56.0,0.020585567303715222,0.6658026246237647,98.0,0.09900665283203125,0.90625
223,4.0,4.0,56.0,0.020585567303715222,0.6658026246237647,44.0,0.0986480712890625,0.875
224,4.0,5.0,70.0,0.011347787187437487,0.7130393719334137,69.0,0.09185028076171875,0.75
225,4.0,5.0,70.0,0.024116771430597962,0.7116895478355714,74.0,0.09878921508789062,0.8125
226,4.0,5.0,70.0,0.009391776031249065,0.7131498106598788,68.0,0.0869903564453125,0.65625
227,4.0,5.0,70.0,0.009391776031249065,0.7131498106598788,45.0,0.13494110107421875,0.84375
228,4.0,5.0,70.0,0.011347787187437487,0.7130393719334137,66.0,0.12371826171875,0.5
229,4.0,5.0,70.0,0.010295562061135643,0.7134822952923913,61.0,0.0928802490234375,0.4375
230,4.0,5.0,70.0,0.011347787187437487,0.7130393719334137,62.0,0.10123825073242188,0.8125
231,4.0,5.0,70.0,0.024116771430597962,0.7116895478355714,89.0,0.1086883544921875,0.8125
232,4.0,6.0,84.0,0.014950177248695627,0.7554832368257839,117.0,0.07778167724609375,0.9375
233,4.0,6.0,84.0,0.014950177248695627,0.7554832368257839,53.0,0.121978759765625,0.84375
234,4.0,6.0,84.0,0.008922133777928831,0.7505657934045707,65.0,0.12865829467773438,0.5
235,4.0,6.0,84.0,0.008922133777928831,0.7505657934045707,68.0,0.10446548461914062,0.8125
236,4.0,6.0,84.0,0.014978401929153982,0.7527134255268264,81.0,0.0854949951171875,0.84375
237,4.0,6.0,84.0,0.008922133777928831,0.7505657934045707,57.0,0.096893310546875,0.6875
238,4.0,6.0,84.0,0.014978401929153982,0.7527134255268264,69.0,0.09880447387695312,0.78125
239,4.0,6.0,84.0,0.014978401929153982,0.7527134255268264,67.0,0.0933990478515625,0.71875
240,4.0,7.0,98.0,0.012517301740487204,0.7788320675668353,74.0,0.11951828002929688,0.625
241,4.0,7.0,98.0,0.012416805058957533,0.7806429762402685,57.0,0.11569595336914062,0.75
242,4.0,7.0,98.0,0.014222650646630721,0.778762344040388,41.0,0.126373291015625,0.34375
243,4.0,7.0,98.0,0.014222650646630721,0.778762344040388,111.0,0.09974288940429688,0.8125
244,4.0,7.0,98.0,0.012416805058957533,0.7806429762402685,81.0,0.13603973388671875,1.0
245,4.0,7.0,98.0,0.00660692861169777,0.7806238014943447,59.0,0.12035369873046875,0.5
246,4.0,7.0,98.0,0.012416805058957533,0.7806429762402685,50.0,0.10904312133789062,0.875
247,4.0,7.0,98.0,0.012517301740487204,0.7788320675668353,54.0,0.10506439208984375,0.8125
248,4.0,8.0,112.0,0.006396058578030394,0.8049635974151171,60.0,0.10300064086914062,0.8125
249,4.0,8.0,112.0,0.01459781143021086,0.8020354268378896,57.0,0.10319900512695312,0.84375
250,4.0,8.0,112.0,0.01459781143021086,0.8020354268378896,82.0,0.12825775146484375,0.5
251,4.0,8.0,112.0,0.006396058578030394,0.8049635974151171,88.0,0.10197830200195312,0.6875
252,4.0,8.0,112.0,0.007314887771539284,0.8041258721015636,59.0,0.13335800170898438,0.53125
253,4.0,8.0,112.0,0.006396058578030394,0.8049635974151171,68.0,0.09917068481445312,0.75
254,4.0,8.0,112.0,0.007314887771539284,0.8041258721015636,48.0,0.10965347290039062,0.4375
255,4.0,8.0,112.0,0.007314887771539284,0.8041258721015636,44.0,0.11906814575195312,0.4375
